model,target,location,season,disease,horizon,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median,wis_relative_skill,wis_scaled_relative_skill,pop,density,inpatient_beds,median_facilities,burden,wis_per100k,normalized_wis_dens,wis_hosp_capacity,wis_facilities,wis_burden,omega
SGroup-RandomForest,wk inc hosp,wa,2023-2024,COVID-19,1,0.16710070053913012,0.06913412779859267,0.018774401495979115,0.07919217124455834,0.16785714285714287,0.5476190476190477,0.9761904761904762,0.2590128027093863,0.7727189288705545,0.3463046923167115,7738692,116.44970943,11343.426470588236,90,7648,0.002159288682624016,0.0014349602189396389,1.473106040510745e-5,0.001856674450434779,2.1848940970074545e-5,13.91480505333188
SGroup-RandomForest,wk inc hosp,wa,2023-2024,Influenza,1,0.3706475865668801,0.1272454307999099,0.13199954310907724,0.11140261265789297,0.016666666666666677,0.25925925925925924,0.7777777777777778,0.5626909028836554,1.1830301520703543,1.1190793269857655,7738692,116.44970943,11343.426470588236,90,2261,0.004789537903393495,0.003182898337669816,3.267509932099551e-5,0.0041183065174097795,1.639308211264397e-4,14.514525979157533
SGroup-RandomForest,wk inc hosp,wi,2022-2023,COVID-19,1,0.2620525203901566,0.20458921587559725,0,0.05746330451455934,0.815,0.07142857142857142,0.6428571428571429,0.4155291249311424,1.2840638357422722,0.6257936594070755,5895908,108.84615502,11533.065934065937,130,19269,0.004444650771181582,0.0024075496313306207,2.2721843600678264e-5,0.0020157886183858197,1.359969486689276e-5,11.876688254029855
SGroup-RandomForest,wk inc hosp,wi,2022-2023,Influenza,1,0.4275486009659635,0.06728595929241812,0.13842603696276573,0.22183660471077965,-0.09833333333333333,0.5666666666666667,0.9,0.6575671858354806,1.2768528986907155,1.09435732623154,5895908,108.84615502,11533.065934065937,130,3703,0.007251615882845585,0.003928008305735773,3.707154744542702e-5,0.0032888353920458727,1.1546005967214785e-4,21.113764093465047
SGroup-RandomForest,wk inc hosp,wi,2023-2024,COVID-19,1,0.2347086155446027,0.0977275510452929,0.05680115993893084,0.08017990456037896,0.03761904761904762,0.4523809523809524,0.7857142857142857,0.366714122060167,0.870879939530437,0.43234426592130965,5895908,108.84615502,11316.063725490196,130,10410,0.00398087309952263,0.0021563335471195657,2.0741188918537613e-5,0.0018054508888046361,2.2546456824649635e-5,13.521041810429256
SGroup-RandomForest,wk inc hosp,wi,2023-2024,Influenza,1,0.372217936858888,0.05533167337422747,0.1684140917468287,0.14847217173783184,-0.15740740740740738,0.3333333333333333,0.8518518518518519,0.6439096688734729,1.2124511438136143,1.0681354532845695,5895908,108.84615502,11316.063725490196,130,3621,0.006313157139814393,0.0034196700544038014,3.289288094237593e-5,0.002863214898914523,1.0279423829298205e-4,13.592309437529549
SGroup-RandomForest,wk inc hosp,wv,2022-2023,COVID-19,1,0.30586476342804186,0.2186939790407047,0.010388734716501985,0.07678204967083518,0.46499999999999997,0.21428571428571427,0.7142857142857143,0.4700644962901351,0.458629216644298,0.23766962560420477,1782959,74.162762892,4920.7307692307695,50,6599,0.017154896070411145,0.004124236362033321,6.215840243498143e-5,0.006117295268560838,4.635016872678313e-5,10.094244429171194
SGroup-RandomForest,wk inc hosp,wv,2022-2023,Influenza,1,0.33889731280376834,0.10024566148882669,0.10322541836292734,0.1354262329520143,-0.043666666666666666,0.5333333333333333,0.7,0.46200472378489754,1.2049545936859212,0.9693871429607773,1782959,74.162762892,4920.7307692307695,50,2181,0.01900757744871129,0.0045696424942702,6.887133816035749e-5,0.006777946256075367,1.553862048618837e-4,20.03637585278075
SGroup-RandomForest,wk inc hosp,wv,2023-2024,COVID-19,1,0.2737415011001317,0.059192541170278015,0.1319785836983183,0.08257037623153539,-0.22904761904761906,0.3333333333333333,0.7619047619047619,0.432799549899512,0.9033506895545056,0.508627512456813,1782959,74.162762892,4937.563725490196,50,4696,0.015353213455841199,0.003691090925223073,5.5440601138358965e-5,0.005474830022002633,5.8292483198494824e-5,14.286167331879007
SGroup-RandomForest,wk inc hosp,wv,2023-2024,Influenza,1,0.38235948034742795,0.07057635869386071,0.18194533317061667,0.12983778848295055,-0.25851851851851854,0.4444444444444444,0.6666666666666666,0.5542519679948041,1.0914891659559838,0.9985068134547828,1782959,74.162762892,4937.563725490196,50,2249,0.021445220016132055,0.005155680093853049,7.743889529435242e-5,0.007647189606948559,1.7001310820250243e-4,14.471770862312749
SGroup-RandomForest,wk inc hosp,wy,2022-2023,COVID-19,1,0.44252869284042706,0.3348711941698325,0.020490021851891794,0.08716747681870275,0.5985714285714285,0.14285714285714285,0.7857142857142857,0.6768419453465297,0.8986512162776397,0.660473891239506,578803,5.9615893092,1374.3351648351647,26,1304,0.0764558395240569,0.07422998631547986,3.219947391024541e-4,0.017020334340016426,3.3936249450952996e-4,13.481633861560827
SGroup-RandomForest,wk inc hosp,wy,2022-2023,Influenza,1,0.3608174707955255,0.06558905421323759,0.1545332309126338,0.1406951856696541,-0.125,0.5333333333333333,0.9,0.6160028067396358,1.176031668617701,1.1815910356412687,578803,5.9615893092,1374.3351648351647,26,489,0.06233856265353246,0.060523704683700275,2.625396482806298e-4,0.013877595030597135,7.378680384366575e-4,10.639680218907987
SGroup-RandomForest,wk inc hosp,wy,2023-2024,COVID-19,1,0.2910553232846239,0.12130472149230466,0.09403513134647051,0.07571547044584873,0.035,0.38095238095238093,0.7380952380952381,0.42733650221075214,0.84791011130863,0.5728680575684829,578803,5.9615893092,1287.3333333333333,24,724,0.05028573163660588,0.04882176684587509,2.260916545452801e-4,0.012127305136859329,4.020101150340109e-4,9.885326307218257
SGroup-RandomForest,wk inc hosp,wy,2023-2024,Influenza,1,0.5616794526914599,0.1448800006477056,0.27703995559414785,0.13975949644960645,-0.19444444444444445,0.2962962962962963,0.6666666666666666,0.8309972880086502,1.199187672321408,1.1493575386734352,578803,5.9615893092,1287.3333333333333,24,704,0.09704155864628551,0.0942163949174877,4.3631236615079746e-4,0.02340331052881083,7.978401316640055e-4,12.666242747047052
SGroup-RandomForest,wk inc hosp,ak,2022-2023,COVID-19,2,0.27214408873219775,0.150563598849157,0.03970321554940268,0.08187727433363808,0.325,0.2857142857142857,0.7857142857142857,0.4556256259004342,0.4124227210573786,0.26082466923674563,732673,1.2830925496,1411.8983516483515,14,1662,0.037144004041666304,0.21210012388976757,1.927504826494607e-4,0.019438863480871267,1.6374493906871104e-4,11.575084404870283
SGroup-RandomForest,wk inc hosp,ak,2022-2023,Influenza,2,0.5436110545488051,0.15978958398747062,0.21214880974765388,0.17167266081368063,-0.076,0.5333333333333333,0.7666666666666667,0.8443283630008497,1.0880270047778622,0.9830592969883182,732673,1.2830925496,1411.8983516483515,14,590,0.07419558992194404,0.42367252051948556,3.850213819671611e-4,0.038829361039200365,9.213746687267883e-4,11.211266289672928
SGroup-RandomForest,wk inc hosp,ak,2023-2024,COVID-19,2,0.28986939226005054,0.138144152010594,0.06594607555476174,0.08577916469469478,-0.0031707317073170625,0.4146341463414634,0.8292682926829268,0.44662019418782434,0.8575298817292555,0.5502228789040918,732673,1.2830925496,1312.7941176470588,14,708,0.039563269324794356,0.2259146406472521,2.2080339054198988e-4,0.02070495659000361,4.0942004556504313e-4,11.621711707632477
SGroup-RandomForest,wk inc hosp,ak,2023-2024,Influenza,2,0.37846465562175274,0.07678930123475179,0.14006373760019322,0.16161161678680774,-0.053076923076923084,0.5,0.8846153846153846,0.551429584936121,0.8800841676502436,0.9120691038058601,732673,1.2830925496,1312.7941176470588,14,325,0.051655329952346105,0.2949628658819178,2.8828942065956296e-4,0.027033189687268054,0.001164506632682316,10.541398766009557
SGroup-RandomForest,wk inc hosp,al,2022-2023,COVID-19,2,0.13820635964826117,0.03506922200667002,0.031667892482352536,0.0714692451592386,-0.06785714285714287,0.5,0.9285714285714286,0.21206521327522673,0.7567328079595669,0.3092956048908768,5039877,99.509912915,13304.326923076924,95,15826,0.0027422565996801343,0.00138887027030478,1.0388076033259249e-5,0.00145480378577117,8.732867411112168e-6,14.199152960488648
SGroup-RandomForest,wk inc hosp,al,2022-2023,Influenza,2,0.325200015459429,0.09589596150317595,0.09577022335972267,0.1335338305965304,0.03499999999999999,0.43333333333333335,0.8666666666666667,0.47801026699036325,0.9723674516692834,0.8360376364820357,5039877,99.509912915,13304.326923076924,95,3564,0.006452538731787085,0.003268016280319835,2.444317682056923e-5,0.0034231580574676738,9.12457955834537e-5,19.951969451625406
SGroup-RandomForest,wk inc hosp,al,2023-2024,COVID-19,2,0.33277482547521037,0.0272432619145274,0.21936098612902016,0.08617057743166277,-0.3051219512195122,0.36585365853658536,0.7560975609756098,0.48139765767700915,0.9529801308946256,0.4942197498765767,5039877,99.509912915,12738.009803921568,95,8739,0.006602836249281686,0.0033441374404524103,2.6124554039262957e-5,0.0035028928997390563,3.807927972024378e-5,15.3271526862507
SGroup-RandomForest,wk inc hosp,al,2023-2024,Influenza,2,0.3797180927738277,0.0874656282337898,0.1672952216624538,0.12495724287758408,-0.14423076923076925,0.38461538461538464,0.8076923076923077,0.5511018575259363,1.1308214617557784,0.9121305355347925,5039877,99.509912915,12738.009803921568,95,3043,0.007534273014476895,0.0038158820729566677,2.9809844600443497e-5,0.003997032555513975,1.2478412513106397e-4,18.228291453119773
SGroup-RandomForest,wk inc hosp,ar,2022-2023,COVID-19,2,0.2762763573351937,0.19985843349935972,0.00665785133100194,0.06976007250483207,0.41785714285714287,0.6428571428571429,0.8571428571428571,0.3773214190648478,0.3505045956604399,0.15103786845725545,3025891,58.194678618,7641.046703296704,85,8346,0.009130413400059476,0.004747450521184588,3.615687327444225e-5,0.0032503100862963964,3.310284655346198e-5,14.074662947845207
SGroup-RandomForest,wk inc hosp,ar,2022-2023,Influenza,2,0.3582669363924858,0.03473735028703638,0.18019650725855096,0.1433330788468985,-0.23099999999999998,0.4666666666666667,0.8,0.5085322111766328,1.0418640183993244,0.8430823855441189,3025891,58.194678618,7641.046703296704,85,3423,0.011840047655136481,0.006156352176875352,4.688715437872049e-5,0.004214905134029245,1.0466460309450359e-4,18.023459258186637
SGroup-RandomForest,wk inc hosp,ar,2023-2024,COVID-19,2,0.31711050463748724,0.07535614759573324,0.1462346263346219,0.09551973070713207,-0.13804878048780486,0.36585365853658536,0.6829268292682927,0.49690571719743504,0.8860755046698792,0.4805832237341724,3025891,58.194678618,7726.941176470588,84,5129,0.010479905080437044,0.005449132329075237,4.1039590880169335e-5,0.0037751250552081816,6.182696522470019e-5,11.01825196545212
SGroup-RandomForest,wk inc hosp,ar,2023-2024,Influenza,2,0.44383238030050715,0.04374357567543415,0.2576610357590394,0.14242776886603356,-0.29730769230769233,0.4230769230769231,0.7692307692307693,0.660216296144002,1.0610194306838034,0.9399477031084501,3025891,58.194678618,7726.941176470588,84,3640,0.014667824462299108,0.007626683243907921,5.7439596104604375e-5,0.005283718813101275,1.2193197261002943e-4,14.469964549891179
SGroup-RandomForest,wk inc hosp,az,2022-2023,COVID-19,2,0.11077841605010075,0.0514905892920743,0.001239555677465318,0.058048271080561126,0.42857142857142855,0.5,1,0.17162558774143086,0.784777445855228,0.32529107195615076,7276316,64.022113803,14659.978021978022,74,21207,0.0015224519667658845,0.0017303148782461758,7.556519926839139e-6,0.0014970056222986588,5.223672186075388e-6,17.715813040059423
SGroup-RandomForest,wk inc hosp,az,2022-2023,Influenza,2,0.4064258222922695,0.07780812922992884,0.16587360174095583,0.1627440913213848,-0.18333333333333335,0.5666666666666667,0.8,0.5626169847324781,1.065898092307509,0.815553299079732,7276316,64.022113803,14659.978021978022,74,6580,0.005585598842769741,0.006348209987924905,2.7723494652103974e-5,0.005492240841787425,6.176684229365798e-5,27.054612217430762
SGroup-RandomForest,wk inc hosp,az,2023-2024,COVID-19,2,0.24744629430125786,0.05363867642873951,0.10942570707405042,0.08438191079846792,-0.2573170731707317,0.3902439024390244,0.8780487804878049,0.39528405777128234,0.9113396165215848,0.4034348388611698,7276316,64.022113803,14490.240196078432,72,10726,0.0034007084670492306,0.003865012877623276,1.7076755868286124e-5,0.0034367540875174705,2.3069764525569445e-5,14.386903211934465
SGroup-RandomForest,wk inc hosp,az,2023-2024,Influenza,2,0.5046732036404029,0.0038076972297466987,0.33088989892861587,0.16997560748204033,-0.505,0.46153846153846156,0.7692307692307693,0.7096516546632404,1.1875344319724006,0.8776442280787163,7276316,64.022113803,14490.240196078432,72,9072,0.0069358340627372825,0.007882795079108346,3.4828491233498336e-5,0.007009350050561152,5.562976230604089e-5,29.50153350361019
SGroup-RandomForest,wk inc hosp,ca,2022-2023,COVID-19,2,0.17524903609133904,0.10862898179704818,9.123131597560556e-4,0.06570774113453483,0.5821428571428572,0.35714285714285715,0.7857142857142857,0.2837551015385416,0.9165582091799331,0.41856570151379513,39237836,251.75436223,62078.34065934066,346,126949,4.466327758017518e-4,6.96111219440295e-4,2.823030290919512e-6,5.065001043102284e-4,1.3804680311884224e-6,25.992928812588122
SGroup-RandomForest,wk inc hosp,ca,2022-2023,Influenza,2,0.4792938479812819,0.10611501710615619,0.12304576280094529,0.25013306807418045,0.047999999999999994,0.6333333333333333,0.7666666666666667,0.5623890669131032,1.1977628592839578,0.8124744711523973,39237836,251.75436223,62078.34065934066,346,19291,0.001221509381866222,0.0019038154641523326,7.720790260993624e-6,0.001385242335206017,2.4845464101460882e-5,31.247493784085556
SGroup-RandomForest,wk inc hosp,ca,2023-2024,COVID-19,2,0.1879025539285612,0.05114235555212244,0.05299282062850853,0.08376737774793022,-0.04073170731707317,0.4878048780487805,0.9024390243902439,0.30194787137256457,0.8723266685222069,0.43771595934650875,39237836,251.75436223,62704.220588235294,342,56664,4.7888103189116035e-4,7.463725842291285e-4,2.996649223382834e-6,5.494226723057345e-4,3.316083473255704e-6,22.47149289437652
SGroup-RandomForest,wk inc hosp,ca,2023-2024,Influenza,2,0.35602770575804027,0.026153465189277386,0.1922977546366295,0.13757648593213337,-0.2023076923076923,0.5384615384615384,0.8846153846153846,0.49409923837856656,0.9763591338241268,0.6855845303470205,39237836,251.75436223,62704.220588235294,342,14530,9.073581574632207e-4,0.0014141868391252632,5.677890617539052e-6,0.0010410166835030418,2.4502939143705457e-5,28.507748488735775
SGroup-RandomForest,wk inc hosp,co,2022-2023,COVID-19,2,0.3199106698474679,0.23727307599018024,0.0014850532715471084,0.08115254058574055,0.7057142857142857,0.21428571428571427,0.7142857142857143,0.5132638339035029,1.2359343824643645,0.5858878925879534,5812069,56.081421447,10500.857142857143,90,15440,0.005504247624167365,0.005704396600392894,3.0465195887849636e-5,0.003554562998305199,2.071960296939559e-5,13.124882540451143
SGroup-RandomForest,wk inc hosp,co,2022-2023,Influenza,2,0.4930066125100162,0.07580318403395374,0.18651388094792995,0.23068954752813253,-0.16333333333333333,0.6,0.8333333333333334,0.726172423930592,1.226089023300246,0.8928222459142285,5812069,56.081421447,10500.857142857143,90,2350,0.008482463172925446,0.00879090792974879,4.69491781292699e-5,0.005477851250111291,2.0979004787660265e-4,12.123628700709277
SGroup-RandomForest,wk inc hosp,co,2023-2024,COVID-19,2,0.23118623358670468,0.05629102549968185,0.08588516108596127,0.08901004700106156,-0.1446341463414634,0.36585365853658536,0.8536585365853658,0.3696200357000483,0.7400399629962708,0.3508558211479912,5812069,56.081421447,10568.35294117647,90,8816,0.003977692515121632,0.004122331917089304,2.187533240737596e-5,0.002568735928741163,2.6223483846041818e-5,12.488492399017836
SGroup-RandomForest,wk inc hosp,co,2023-2024,Influenza,2,0.3878836451033958,0.037966714575681126,0.19661864619743283,0.15329828433028184,-0.25115384615384617,0.5,0.8461538461538461,0.55525076273406,1.0867029762982312,0.9372863977305502,5812069,56.081421447,10568.35294117647,90,3735,0.006673761875562658,0.006916437477783387,3.670237427367907e-5,0.00430981827892662,1.0385104286570169e-4,13.358498271168639
SGroup-RandomForest,wk inc hosp,ct,2022-2023,COVID-19,2,0.3045696647747535,0.2167884277620155,4.5452848628629416e-4,0.0873267085264517,0.6114285714285714,0.42857142857142855,0.7142857142857143,0.4725300858152918,0.7288539534997838,0.3193025229890116,3605597,744.55699104,7518.728021978022,30,15648,0.008447135516663496,4.0906158754795853e-4,4.050813699929892e-5,0.01015232215915845,1.946380782047249e-5,11.302134177143975
SGroup-RandomForest,wk inc hosp,ct,2022-2023,Influenza,2,0.44518076185814504,0.0903502929248798,0.17184455321334674,0.18298591571991848,-0.12999999999999998,0.5333333333333333,0.7333333333333333,0.6049214489766265,1.0334834568724098,0.8093794869323322,3605597,744.55699104,7518.728021978022,30,2784,0.012346936217723306,5.97913614693638e-4,5.920958446120613e-5,0.014839358728604835,1.599068828513452e-4,16.644738082970655
SGroup-RandomForest,wk inc hosp,ct,2023-2024,COVID-19,2,0.280440114306858,0.09198531993037322,0.0945450192287563,0.09390977514772846,-0.061463414634146334,0.2926829268292683,0.8536585365853658,0.4653775620296531,0.8519221496470756,0.4411259830492861,3605597,744.55699104,7893.019607843137,30,6852,0.007777910684606683,3.766536580566361e-4,3.553014286549982e-5,0.0093480038102286,4.092821282937215e-5,11.954893533039945
SGroup-RandomForest,wk inc hosp,ct,2023-2024,Influenza,2,0.4578712298940028,0.03722690696039884,0.25183385549690007,0.1688104674367039,-0.3396153846153846,0.38461538461538464,0.8846153846153846,0.7414466972449432,1.1277130799008919,1.0769024796345739,3605597,744.55699104,7893.019607843137,30,2719,0.01269890200968114,6.149579352608677e-4,5.80096404979186e-5,0.015262374329800094,1.68396921623392e-4,13.98437734276634
