geo_value,time_value,value
sd,2023-11-04,0.08
tn,2023-11-04,0.54
tx,2023-11-04,1.43
ut,2023-11-04,0.58
va,2023-11-04,0.54
vt,2023-11-04,0.21
wa,2023-11-04,0.36
wi,2023-11-04,0.14
wv,2023-11-04,0.28
wy,2023-11-04,0.24
ak,2023-11-11,5.93
al,2023-11-11,3.41
ar,2023-11-11,0.9
az,2023-11-11,1.11
ca,2023-11-11,0.56
co,2023-11-11,1.06
ct,2023-11-11,0.27
dc,2023-11-11,0.35
de,2023-11-11,0.33
fl,2023-11-11,3.9
ga,2023-11-11,1.37
hi,2023-11-11,3
ia,2023-11-11,0.5
id,2023-11-11,0.21
il,2023-11-11,0.52
in,2023-11-11,0.33
ks,2023-11-11,0.3
ky,2023-11-11,0.5
la,2023-11-11,3.26
ma,2023-11-11,0.32
md,2023-11-11,0.44
me,2023-11-11,0.17
mi,2023-11-11,0.22
mn,2023-11-11,0.39
ms,2023-11-11,2.66
mt,2023-11-11,0.38
nc,2023-11-11,1.93
nd,2023-11-11,0.15
ne,2023-11-11,0.23
nh,2023-11-11,0.26
nj,2023-11-11,0.46
nm,2023-11-11,0.5
nv,2023-11-11,0.84
ny,2023-11-11,0.31
oh,2023-11-11,0.23
ok,2023-11-11,0.3
or,2023-11-11,0.24
pa,2023-11-11,0.25
ri,2023-11-11,0.19
sc,2023-11-11,2.27
sd,2023-11-11,0.13
tn,2023-11-11,0.84
tx,2023-11-11,2
ut,2023-11-11,0.73
va,2023-11-11,0.79
vt,2023-11-11,0.35
wa,2023-11-11,0.43
wi,2023-11-11,0.33
wv,2023-11-11,0.36
wy,2023-11-11,0.42
ak,2023-11-18,3.38
al,2023-11-18,3.93
ar,2023-11-18,0.85
az,2023-11-18,1.54
ca,2023-11-18,0.89
co,2023-11-18,1.58
ct,2023-11-18,0.43
dc,2023-11-18,0.36
de,2023-11-18,0.44
fl,2023-11-18,4.08
ga,2023-11-18,1.82
hi,2023-11-18,3.23
ia,2023-11-18,0.54
id,2023-11-18,0.42
il,2023-11-18,0.72
in,2023-11-18,0.56
ks,2023-11-18,0.34
ky,2023-11-18,0.63
la,2023-11-18,3.99
ma,2023-11-18,0.41
md,2023-11-18,0.59
me,2023-11-18,0.25
mi,2023-11-18,0.35
mn,2023-11-18,0.49
ms,2023-11-18,3.17
mt,2023-11-18,0.58
nc,2023-11-18,2.45
nd,2023-11-18,0.25
ne,2023-11-18,0.09
nh,2023-11-18,0.17
nj,2023-11-18,0.54
nm,2023-11-18,0.63
nv,2023-11-18,1.32
ny,2023-11-18,0.47
oh,2023-11-18,0.31
ok,2023-11-18,0.51
or,2023-11-18,0.27
pa,2023-11-18,0.35
ri,2023-11-18,0.44
sc,2023-11-18,2.82
sd,2023-11-18,0.13
tn,2023-11-18,1.04
tx,2023-11-18,2.39
ut,2023-11-18,0.91
va,2023-11-18,0.93
vt,2023-11-18,0.49
wa,2023-11-18,0.69
wi,2023-11-18,0.4
wv,2023-11-18,0.39
wy,2023-11-18,0.63
ak,2023-11-25,3.24
al,2023-11-25,4.34
ar,2023-11-25,1.18
az,2023-11-25,1.84
ca,2023-11-25,1.23
co,2023-11-25,2.13
ct,2023-11-25,0.71
dc,2023-11-25,0.67
de,2023-11-25,0.67
fl,2023-11-25,4.21
ga,2023-11-25,2.11
hi,2023-11-25,2.77
ia,2023-11-25,0.94
id,2023-11-25,0.56
il,2023-11-25,1.14
in,2023-11-25,0.95
ks,2023-11-25,0.61
ky,2023-11-25,0.97
la,2023-11-25,4.67
ma,2023-11-25,0.65
md,2023-11-25,0.91
me,2023-11-25,0.42
mi,2023-11-25,0.48
mn,2023-11-25,0.56
ms,2023-11-25,3.6
mt,2023-11-25,0.93
nc,2023-11-25,3.38
nd,2023-11-25,0.5
ne,2023-11-25,0.25
nh,2023-11-25,0.36
nj,2023-11-25,0.83
nm,2023-11-25,1.09
nv,2023-11-25,1.5
ny,2023-11-25,0.8
oh,2023-11-25,0.55
ok,2023-11-25,0.59
or,2023-11-25,0.42
pa,2023-11-25,0.72
ri,2023-11-25,0.65
sc,2023-11-25,3.64
sd,2023-11-25,0.43
tn,2023-11-25,1.37
tx,2023-11-25,2.65
ut,2023-11-25,1.51
va,2023-11-25,1.37
vt,2023-11-25,0.79
wa,2023-11-25,1.04
wi,2023-11-25,0.58
wv,2023-11-25,0.6
wy,2023-11-25,1.56
ak,2023-12-02,1.7
al,2023-12-02,3.94
ar,2023-12-02,1.01
az,2023-12-02,2.02
ca,2023-12-02,1.53
co,2023-12-02,2.28
ct,2023-12-02,1.12
dc,2023-12-02,0.9
de,2023-12-02,0.77
fl,2023-12-02,3.75
ga,2023-12-02,1.99
hi,2023-12-02,2.93
ia,2023-12-02,1.28
id,2023-12-02,0.84
il,2023-12-02,1.38
in,2023-12-02,1.34
ks,2023-12-02,0.73
ky,2023-12-02,1.09
la,2023-12-02,4.3
ma,2023-12-02,0.91
md,2023-12-02,1.16
me,2023-12-02,0.54
mi,2023-12-02,0.6
mn,2023-12-02,0.8
ms,2023-12-02,3.44
mt,2023-12-02,1.09
nc,2023-12-02,4.35
nd,2023-12-02,0.86
ne,2023-12-02,0.35
nh,2023-12-02,0.64
nj,2023-12-02,1.15
nm,2023-12-02,1.71
nv,2023-12-02,1.72
ny,2023-12-02,1.18
oh,2023-12-02,0.73
ok,2023-12-02,0.53
or,2023-12-02,0.59
pa,2023-12-02,0.98
ri,2023-12-02,0.65
sc,2023-12-02,4.1
sd,2023-12-02,0.7
tn,2023-12-02,1.79
tx,2023-12-02,2.64
ut,2023-12-02,1.55
va,2023-12-02,1.59
vt,2023-12-02,0.78
wa,2023-12-02,1.33
wi,2023-12-02,0.91
wv,2023-12-02,0.78
wy,2023-12-02,1.96
ak,2023-12-09,1.3
al,2023-12-09,5.46
ar,2023-12-09,1.39
az,2023-12-09,2.79
ca,2023-12-09,2.09
co,2023-12-09,2.94
ct,2023-12-09,1.17
dc,2023-12-09,1.44
de,2023-12-09,1.54
fl,2023-12-09,4.17
ga,2023-12-09,3
hi,2023-12-09,3.66
ia,2023-12-09,1.62
id,2023-12-09,1.23
il,2023-12-09,2.02
in,2023-12-09,1.65
ks,2023-12-09,0.91
ky,2023-12-09,1.44
la,2023-12-09,5.81
ma,2023-12-09,1.44
md,2023-12-09,1.91
me,2023-12-09,0.64
mi,2023-12-09,0.86
mn,2023-12-09,1.48
ms,2023-12-09,4.33
mt,2023-12-09,1.64
nc,2023-12-09,6.27
nd,2023-12-09,0.92
ne,2023-12-09,0.45
nh,2023-12-09,0.98
nj,2023-12-09,1.81
nm,2023-12-09,3.16
nv,2023-12-09,2.4
ny,2023-12-09,1.61
oh,2023-12-09,1.01
ok,2023-12-09,0.65
or,2023-12-09,0.79
pa,2023-12-09,1.53
ri,2023-12-09,1.1
sc,2023-12-09,6.16
sd,2023-12-09,0.87
tn,2023-12-09,2.79
tx,2023-12-09,3.6
ut,2023-12-09,2.55
va,2023-12-09,2.57
vt,2023-12-09,0.81
wa,2023-12-09,1.75
wi,2023-12-09,1.52
wv,2023-12-09,1.23
wy,2023-12-09,2.52
ak,2023-12-16,0.76
al,2023-12-16,8.29
ar,2023-12-16,2.54
az,2023-12-16,4.67
ca,2023-12-16,2.81
co,2023-12-16,3.8
ct,2023-12-16,1.72
dc,2023-12-16,2.53
de,2023-12-16,2.53
fl,2023-12-16,4.94
ga,2023-12-16,4.95
hi,2023-12-16,4.07
ia,2023-12-16,2.26
id,2023-12-16,1.8
il,2023-12-16,2.61
in,2023-12-16,2.53
ks,2023-12-16,1.41
ky,2023-12-16,2.07
la,2023-12-16,7.9
ma,2023-12-16,2.18
md,2023-12-16,3.06
me,2023-12-16,1.15
mi,2023-12-16,1.55
mn,2023-12-16,2.21
ms,2023-12-16,6.81
mt,2023-12-16,3.12
nc,2023-12-16,9.35
nd,2023-12-16,1.92
ne,2023-12-16,0.81
nh,2023-12-16,1.72
nj,2023-12-16,3.11
nm,2023-12-16,5.47
nv,2023-12-16,3.5
ny,2023-12-16,2.59
oh,2023-12-16,1.61
ok,2023-12-16,1
or,2023-12-16,1.06
pa,2023-12-16,2.51
ri,2023-12-16,1.83
sc,2023-12-16,9.41
sd,2023-12-16,1.19
tn,2023-12-16,4.11
tx,2023-12-16,5.03
ut,2023-12-16,3.54
va,2023-12-16,4.09
vt,2023-12-16,1.09
wa,2023-12-16,2.21
wi,2023-12-16,2.15
wv,2023-12-16,1.75
wy,2023-12-16,3.46
ak,2023-12-23,0.71
al,2023-12-23,10.96
ar,2023-12-23,3.88
az,2023-12-23,7.34
ca,2023-12-23,4.13
co,2023-12-23,4.59
ct,2023-12-23,2.53
dc,2023-12-23,4.44
de,2023-12-23,3.44
fl,2023-12-23,5.49
ga,2023-12-23,7.58
hi,2023-12-23,4.17
ia,2023-12-23,3.28
id,2023-12-23,3.36
il,2023-12-23,4.02
in,2023-12-23,4.34
ks,2023-12-23,2.19
ky,2023-12-23,3.77
la,2023-12-23,10.14
ma,2023-12-23,3.26
md,2023-12-23,5.09
me,2023-12-23,1.88
mi,2023-12-23,2.3
mn,2023-12-23,2.98
ms,2023-12-23,9.76
mt,2023-12-23,5.81
nc,2023-12-23,13.05
nd,2023-12-23,3.35
ne,2023-12-23,1.23
nh,2023-12-23,2.87
nj,2023-12-23,4.6
nm,2023-12-23,8
nv,2023-12-23,4.51
ny,2023-12-23,3.6
oh,2023-12-23,2.77
ok,2023-12-23,1.75
or,2023-12-23,1.93
pa,2023-12-23,3.83
ri,2023-12-23,2.69
sc,2023-12-23,12.11
sd,2023-12-23,2.37
tn,2023-12-23,7.12
tx,2023-12-23,6.76
ut,2023-12-23,5.53
va,2023-12-23,6.42
vt,2023-12-23,2.2
wa,2023-12-23,2.93
wi,2023-12-23,3.19
wv,2023-12-23,3.24
wy,2023-12-23,4.73
ak,2023-12-30,0.63
al,2023-12-30,10.56
ar,2023-12-30,5.43
az,2023-12-30,6.89
ca,2023-12-30,3.96
co,2023-12-30,5.03
ct,2023-12-30,3.51
dc,2023-12-30,4.88
de,2023-12-30,5.78
fl,2023-12-30,5.83
ga,2023-12-30,7.67
hi,2023-12-30,4.59
ia,2023-12-30,3.66
id,2023-12-30,4.9
il,2023-12-30,4.99
in,2023-12-30,5.37
ks,2023-12-30,2.19
ky,2023-12-30,5.69
la,2023-12-30,9.55
ma,2023-12-30,4.41
md,2023-12-30,6.31
me,2023-12-30,2.78
mi,2023-12-30,3.53
mn,2023-12-30,3.91
ms,2023-12-30,10.15
mt,2023-12-30,9.96
nc,2023-12-30,14.02
nd,2023-12-30,4.02
ne,2023-12-30,1.92
nh,2023-12-30,3.54
nj,2023-12-30,5.93
nm,2023-12-30,8.28
nv,2023-12-30,4.32
ny,2023-12-30,4.55
oh,2023-12-30,4.04
ok,2023-12-30,2.38
or,2023-12-30,2.44
pa,2023-12-30,5.14
ri,2023-12-30,3.9
sc,2023-12-30,11.52
sd,2023-12-30,3.01
tn,2023-12-30,8.95
tx,2023-12-30,6.3
ut,2023-12-30,7.47
va,2023-12-30,7.46
vt,2023-12-30,2.5
wa,2023-12-30,3.02
wi,2023-12-30,4.02
wv,2023-12-30,5.45
wy,2023-12-30,6.04
ak,2024-01-06,0.89
al,2024-01-06,7.14
ar,2024-01-06,4.85
az,2024-01-06,4.84
ca,2024-01-06,2.86
co,2024-01-06,4.2
ct,2024-01-06,2.45
dc,2024-01-06,3.43
de,2024-01-06,4.15
fl,2024-01-06,4.83
ga,2024-01-06,4.7
hi,2024-01-06,4.2
ia,2024-01-06,3.08
id,2024-01-06,3.46
il,2024-01-06,3.53
in,2024-01-06,4.26
ks,2024-01-06,2.41
ky,2024-01-06,4.54
la,2024-01-06,6.89
ma,2024-01-06,3.35
md,2024-01-06,3.8
me,2024-01-06,2.28
mi,2024-01-06,2.54
mn,2024-01-06,3.23
ms,2024-01-06,7.23
mt,2024-01-06,8.36
nc,2024-01-06,8.8
nd,2024-01-06,3.16
ne,2024-01-06,1.59
nh,2024-01-06,2.39
nj,2024-01-06,4.06
nm,2024-01-06,6.47
nv,2024-01-06,3.52
ny,2024-01-06,3.19
oh,2024-01-06,3.01
ok,2024-01-06,2.52
or,2024-01-06,2.04
pa,2024-01-06,3.48
ri,2024-01-06,2.92
sc,2024-01-06,6.79
sd,2024-01-06,2.37
tn,2024-01-06,6.61
tx,2024-01-06,5.47
ut,2024-01-06,6.01
va,2024-01-06,4.67
vt,2024-01-06,2.11
wa,2024-01-06,2.51
wi,2024-01-06,3.17
wv,2024-01-06,3.76
wy,2024-01-06,5.32
ak,2024-01-13,1.14
al,2024-01-13,5.48
ar,2024-01-13,5.07
az,2024-01-13,3.69
ca,2024-01-13,2.05
co,2024-01-13,3.32
ct,2024-01-13,2.26
dc,2024-01-13,2.87
de,2024-01-13,3.4
fl,2024-01-13,3.69
ga,2024-01-13,3.87
hi,2024-01-13,2.6
ia,2024-01-13,3.39
id,2024-01-13,2.49
il,2024-01-13,2.83
in,2024-01-13,3.63
ks,2024-01-13,2.19
ky,2024-01-13,4.32
la,2024-01-13,4.87
ma,2024-01-13,3
md,2024-01-13,3.06
me,2024-01-13,2.36
mi,2024-01-13,2.27
mn,2024-01-13,3.37
ms,2024-01-13,5.78
mt,2024-01-13,7.06
nc,2024-01-13,6.07
nd,2024-01-13,2.7
ne,2024-01-13,1.55
nh,2024-01-13,2.58
nj,2024-01-13,3.54
nm,2024-01-13,4.74
nv,2024-01-13,2.97
ny,2024-01-13,2.81
oh,2024-01-13,3.04
ok,2024-01-13,2.97
or,2024-01-13,1.78
pa,2024-01-13,2.71
ri,2024-01-13,2.67
sc,2024-01-13,4.47
sd,2024-01-13,2.22
tn,2024-01-13,5.77
tx,2024-01-13,4.46
ut,2024-01-13,4.52
va,2024-01-13,3.79
vt,2024-01-13,2.77
wa,2024-01-13,1.86
wi,2024-01-13,3.16
wv,2024-01-13,4.19
wy,2024-01-13,4.54
ak,2024-01-20,1.53
al,2024-01-20,5.1
ar,2024-01-20,6.25
az,2024-01-20,3.48
ca,2024-01-20,2.05
co,2024-01-20,3.09
ct,2024-01-20,2.13
dc,2024-01-20,2.44
de,2024-01-20,3.03
fl,2024-01-20,3.41
ga,2024-01-20,3.64
hi,2024-01-20,2.69
ia,2024-01-20,2.87
id,2024-01-20,2.18
il,2024-01-20,2.45
in,2024-01-20,3.93
ks,2024-01-20,2.04
ky,2024-01-20,4.89
la,2024-01-20,3.85
ma,2024-01-20,2.42
md,2024-01-20,2.71
me,2024-01-20,2.33
mi,2024-01-20,2.24
mn,2024-01-20,3.5
ms,2024-01-20,5.14
mt,2024-01-20,5.14
nc,2024-01-20,4.79
nd,2024-01-20,3
ne,2024-01-20,1.34
nh,2024-01-20,2.42
nj,2024-01-20,2.99
nm,2024-01-20,4.26
nv,2024-01-20,2.41
ny,2024-01-20,2.59
oh,2024-01-20,3.38
ok,2024-01-20,4.09
or,2024-01-20,1.4
pa,2024-01-20,2.49
ri,2024-01-20,2.39
sc,2024-01-20,3.76
sd,2024-01-20,1.77
tn,2024-01-20,5.09
tx,2024-01-20,5.22
ut,2024-01-20,3.85
va,2024-01-20,3.23
vt,2024-01-20,2.42
wa,2024-01-20,1.8
wi,2024-01-20,2.54
wv,2024-01-20,4.64
wy,2024-01-20,4.49
ak,2024-01-27,2.01
al,2024-01-27,4.08
ar,2024-01-27,6.88
az,2024-01-27,3.21
ca,2024-01-27,1.54
co,2024-01-27,2.97
ct,2024-01-27,2.29
dc,2024-01-27,1.64
de,2024-01-27,2.61
fl,2024-01-27,3.33
ga,2024-01-27,3.7
hi,2024-01-27,1.89
ia,2024-01-27,3.25
id,2024-01-27,1.97
il,2024-01-27,2.38
in,2024-01-27,4.42
ks,2024-01-27,2.36
ky,2024-01-27,4.83
la,2024-01-27,3.37
ma,2024-01-27,2.73
md,2024-01-27,2.16
me,2024-01-27,2.27
mi,2024-01-27,2.6
mn,2024-01-27,3.73
ms,2024-01-27,3.52
mt,2024-01-27,4.85
nc,2024-01-27,4.81
nd,2024-01-27,2.69
ne,2024-01-27,1.63
nh,2024-01-27,2.34
nj,2024-01-27,2.8
nm,2024-01-27,4.52
nv,2024-01-27,2.21
ny,2024-01-27,2.63
oh,2024-01-27,3.89
ok,2024-01-27,4.66
or,2024-01-27,1.34
pa,2024-01-27,2.41
ri,2024-01-27,2.43
sc,2024-01-27,3.86
sd,2024-01-27,2.65
tn,2024-01-27,3.24
tx,2024-01-27,6.58
ut,2024-01-27,3.21
va,2024-01-27,3.24
vt,2024-01-27,2.18
wa,2024-01-27,1.9
wi,2024-01-27,2.8
wv,2024-01-27,4.14
wy,2024-01-27,4.47
ak,2024-02-03,1.66
al,2024-02-03,3.32
ar,2024-02-03,6.82
az,2024-02-03,2.32
ca,2024-02-03,1.31
co,2024-02-03,2.77
ct,2024-02-03,2.16
dc,2024-02-03,1.48
de,2024-02-03,2.73
fl,2024-02-03,3.08
ga,2024-02-03,3.22
hi,2024-02-03,1.97
ia,2024-02-03,3.76
id,2024-02-03,2.37
il,2024-02-03,2.58
in,2024-02-03,4.6
ks,2024-02-03,3.08
ky,2024-02-03,4.62
la,2024-02-03,3.09
ma,2024-02-03,2.78
md,2024-02-03,2.04
me,2024-02-03,2.6
mi,2024-02-03,3.08
mn,2024-02-03,4.13
ms,2024-02-03,2.64
mt,2024-02-03,4.39
nc,2024-02-03,4.13
nd,2024-02-03,3.36
ne,2024-02-03,2.39
nh,2024-02-03,2.56
nj,2024-02-03,2.67
nm,2024-02-03,4.72
nv,2024-02-03,1.74
ny,2024-02-03,2.45
oh,2024-02-03,4.47
ok,2024-02-03,5.57
or,2024-02-03,1.14
pa,2024-02-03,2.38
ri,2024-02-03,2.33
sc,2024-02-03,3.17
sd,2024-02-03,2.73
tn,2024-02-03,2.55
tx,2024-02-03,6.69
ut,2024-02-03,2.62
va,2024-02-03,2.84
vt,2024-02-03,2
wa,2024-02-03,1.61
wi,2024-02-03,3.03
wv,2024-02-03,3.99
wy,2024-02-03,5.72
ak,2024-02-10,1.47
al,2024-02-10,3.28
ar,2024-02-10,7.12
az,2024-02-10,1.81
ca,2024-02-10,1.06
co,2024-02-10,2.53
ct,2024-02-10,2.34
dc,2024-02-10,1.59
de,2024-02-10,3.43
fl,2024-02-10,3.04
ga,2024-02-10,2.85
hi,2024-02-10,2.06
ia,2024-02-10,4.17
id,2024-02-10,2.05
il,2024-02-10,2.78
in,2024-02-10,4.84
ks,2024-02-10,3.39
ky,2024-02-10,5.31
la,2024-02-10,2.69
ma,2024-02-10,3.06
md,2024-02-10,2.4
me,2024-02-10,3.19
mi,2024-02-10,3.87
mn,2024-02-10,4.33
ms,2024-02-10,2.46
mt,2024-02-10,3.75
nc,2024-02-10,3.82
nd,2024-02-10,2.55
ne,2024-02-10,3.05
nh,2024-02-10,1.97
nj,2024-02-10,2.77
nm,2024-02-10,4.43
nv,2024-02-10,1.63
ny,2024-02-10,2.46
oh,2024-02-10,5.42
ok,2024-02-10,5.07
or,2024-02-10,1.18
pa,2024-02-10,2.89
ri,2024-02-10,2.63
sc,2024-02-10,2.69
sd,2024-02-10,3.3
tn,2024-02-10,2.89
tx,2024-02-10,5.3
ut,2024-02-10,2.16
va,2024-02-10,3.15
vt,2024-02-10,2.19
wa,2024-02-10,1.42
wi,2024-02-10,3.22
wv,2024-02-10,4.92
wy,2024-02-10,5.45
ak,2024-02-17,1.6
al,2024-02-17,2.82
ar,2024-02-17,6.87
az,2024-02-17,1.61
ca,2024-02-17,0.99
co,2024-02-17,2.22
ct,2024-02-17,2.32
dc,2024-02-17,2.11
de,2024-02-17,4.07
fl,2024-02-17,2.54
ga,2024-02-17,2.39
hi,2024-02-17,1.87
ia,2024-02-17,4.86
id,2024-02-17,2.32
il,2024-02-17,2.91
in,2024-02-17,4.83
ks,2024-02-17,3.41
ky,2024-02-17,5.27
la,2024-02-17,2.26
ma,2024-02-17,3.04
md,2024-02-17,2.75
me,2024-02-17,3.28
mi,2024-02-17,4.44
mn,2024-02-17,4.4
ms,2024-02-17,2.12
mt,2024-02-17,3.16
nc,2024-02-17,3.57
nd,2024-02-17,1.89
ne,2024-02-17,2.86
nh,2024-02-17,2.26
nj,2024-02-17,2.96
nm,2024-02-17,4.23
nv,2024-02-17,1.67
ny,2024-02-17,2.65
oh,2024-02-17,5.9
ok,2024-02-17,4.49
or,2024-02-17,1.3
pa,2024-02-17,2.99
ri,2024-02-17,2.45
sc,2024-02-17,2.53
sd,2024-02-17,4.09
tn,2024-02-17,2.96
tx,2024-02-17,3.84
ut,2024-02-17,2.21
va,2024-02-17,3.51
vt,2024-02-17,3.04
wa,2024-02-17,1.27
wi,2024-02-17,3.35
wv,2024-02-17,6.09
wy,2024-02-17,5.57
ak,2024-02-24,1.74
al,2024-02-24,2.33
ar,2024-02-24,6.28
az,2024-02-24,1.66
ca,2024-02-24,0.9
co,2024-02-24,2.12
ct,2024-02-24,2.45
dc,2024-02-24,2.49
de,2024-02-24,4.54
fl,2024-02-24,2.25
ga,2024-02-24,1.78
hi,2024-02-24,2.05
ia,2024-02-24,5.05
id,2024-02-24,2.71
il,2024-02-24,3.49
in,2024-02-24,4.82
ks,2024-02-24,4
ky,2024-02-24,5.15
la,2024-02-24,2.1
ma,2024-02-24,3.22
md,2024-02-24,3.07
me,2024-02-24,3.21
mi,2024-02-24,5.21
mn,2024-02-24,4.59
ms,2024-02-24,1.98
mt,2024-02-24,2.74
nc,2024-02-24,3.32
nd,2024-02-24,2.01
ne,2024-02-24,3.89
nh,2024-02-24,1.86
nj,2024-02-24,3.18
nm,2024-02-24,3.64
nv,2024-02-24,1.62
ny,2024-02-24,2.77
oh,2024-02-24,6.2
ok,2024-02-24,4.02
or,2024-02-24,1.32
pa,2024-02-24,3.36
ri,2024-02-24,2.63
sc,2024-02-24,1.95
sd,2024-02-24,4.6
tn,2024-02-24,2.99
tx,2024-02-24,3.23
ut,2024-02-24,1.8
va,2024-02-24,3.43
vt,2024-02-24,2.84
wa,2024-02-24,1.34
wi,2024-02-24,3.55
wv,2024-02-24,5.83
wy,2024-02-24,3.17
ak,2024-03-02,1.86
al,2024-03-02,2.09
ar,2024-03-02,5.54
az,2024-03-02,1.29
ca,2024-03-02,0.76
co,2024-03-02,1.73
ct,2024-03-02,2.89
dc,2024-03-02,2.39
de,2024-03-02,4.82
fl,2024-03-02,2.26
ga,2024-03-02,1.5
hi,2024-03-02,1.81
ia,2024-03-02,5.14
id,2024-03-02,1.86
il,2024-03-02,3.47
in,2024-03-02,4.44
ks,2024-03-02,3.89
ky,2024-03-02,4.78
la,2024-03-02,1.56
ma,2024-03-02,2.85
md,2024-03-02,3.5
me,2024-03-02,2.31
mi,2024-03-02,5.13
mn,2024-03-02,4.39
ms,2024-03-02,1.63
mt,2024-03-02,1.76
nc,2024-03-02,3.05
nd,2024-03-02,1.92
ne,2024-03-02,4.17
nh,2024-03-02,2.07
nj,2024-03-02,3.08
nm,2024-03-02,3.72
nv,2024-03-02,1.31
ny,2024-03-02,2.49
oh,2024-03-02,6
ok,2024-03-02,3.61
or,2024-03-02,1.11
pa,2024-03-02,3.41
ri,2024-03-02,2.78
sc,2024-03-02,1.89
sd,2024-03-02,4.2
tn,2024-03-02,2.74
tx,2024-03-02,2.39
ut,2024-03-02,1.18
va,2024-03-02,3.7
vt,2024-03-02,3.99
wa,2024-03-02,1.08
wi,2024-03-02,3.69
wv,2024-03-02,5.89
wy,2024-03-02,2.45
ak,2024-03-09,2.26
al,2024-03-09,1.59
ar,2024-03-09,4.65
az,2024-03-09,1.15
ca,2024-03-09,0.65
co,2024-03-09,1.59
ct,2024-03-09,2.32
dc,2024-03-09,2.21
de,2024-03-09,4.57
fl,2024-03-09,2.06
ga,2024-03-09,1.16
hi,2024-03-09,1.27
ia,2024-03-09,4.65
id,2024-03-09,1.73
il,2024-03-09,3.45
in,2024-03-09,4.24
ks,2024-03-09,4.11
ky,2024-03-09,3.7
la,2024-03-09,1.36
ma,2024-03-09,2.5
md,2024-03-09,2.92
me,2024-03-09,2.02
mi,2024-03-09,4.71
mn,2024-03-09,4.6
ms,2024-03-09,1.33
mt,2024-03-09,1.87
nc,2024-03-09,2.46
nd,2024-03-09,2.03
ne,2024-03-09,3.78
nh,2024-03-09,2.12
nj,2024-03-09,2.75
nm,2024-03-09,3.5
nv,2024-03-09,1.05
ny,2024-03-09,2.15
oh,2024-03-09,4.86
ok,2024-03-09,3.03
or,2024-03-09,1.07
pa,2024-03-09,3.05
ri,2024-03-09,2.69
sc,2024-03-09,1.3
sd,2024-03-09,5.04
tn,2024-03-09,2.16
tx,2024-03-09,1.97
ut,2024-03-09,1.02
va,2024-03-09,3.15
vt,2024-03-09,2.82
wa,2024-03-09,1.09
wi,2024-03-09,3.27
wv,2024-03-09,4.26
wy,2024-03-09,2.01
ak,2024-03-16,2.81
al,2024-03-16,1.28
ar,2024-03-16,3.4
az,2024-03-16,0.98
ca,2024-03-16,0.65
co,2024-03-16,1.47
ct,2024-03-16,1.69
dc,2024-03-16,1.76
de,2024-03-16,3.28
fl,2024-03-16,1.79
ga,2024-03-16,0.8
hi,2024-03-16,1.62
ia,2024-03-16,3.96
id,2024-03-16,1.76
il,2024-03-16,2.81
in,2024-03-16,3.03
ks,2024-03-16,3.25
ky,2024-03-16,2.34
la,2024-03-16,1.06
ma,2024-03-16,1.94
md,2024-03-16,2.04
me,2024-03-16,1.58
mi,2024-03-16,3.68
mn,2024-03-16,3.87
ms,2024-03-16,0.94
mt,2024-03-16,1.49
nc,2024-03-16,1.85
nd,2024-03-16,1.99
ne,2024-03-16,3.45
nh,2024-03-16,1.59
nj,2024-03-16,1.97
nm,2024-03-16,3.48
nv,2024-03-16,0.9
ny,2024-03-16,1.66
oh,2024-03-16,2.95
ok,2024-03-16,2.4
or,2024-03-16,1.41
pa,2024-03-16,2.2
ri,2024-03-16,1.9
sc,2024-03-16,1.01
sd,2024-03-16,4.35
tn,2024-03-16,1.49
tx,2024-03-16,1.44
ut,2024-03-16,0.99
va,2024-03-16,2.12
vt,2024-03-16,1.58
wa,2024-03-16,1.21
wi,2024-03-16,3.04
wv,2024-03-16,3.13
wy,2024-03-16,1.46
ak,2024-03-23,2.68
al,2024-03-23,1.14
ar,2024-03-23,2.06
az,2024-03-23,0.78
ca,2024-03-23,0.63
co,2024-03-23,1.05
ct,2024-03-23,1.51
dc,2024-03-23,1.49
de,2024-03-23,2.56
fl,2024-03-23,1.5
ga,2024-03-23,0.62
hi,2024-03-23,1.67
ia,2024-03-23,3.16
id,2024-03-23,1.35
il,2024-03-23,2.49
in,2024-03-23,2.21
ks,2024-03-23,2.09
ky,2024-03-23,2
la,2024-03-23,0.91
ma,2024-03-23,1.69
md,2024-03-23,1.74
me,2024-03-23,1.4
mi,2024-03-23,3.07
mn,2024-03-23,3.27
ms,2024-03-23,0.72
mt,2024-03-23,1.47
nc,2024-03-23,1.5
nd,2024-03-23,1.9
ne,2024-03-23,2.34
nh,2024-03-23,1.24
nj,2024-03-23,1.79
nm,2024-03-23,2.77
nv,2024-03-23,0.92
ny,2024-03-23,1.48
oh,2024-03-23,2.13
ok,2024-03-23,1.51
or,2024-03-23,1.42
pa,2024-03-23,1.76
ri,2024-03-23,1.1
sc,2024-03-23,0.78
sd,2024-03-23,3.5
tn,2024-03-23,1.15
tx,2024-03-23,0.98
ut,2024-03-23,0.95
va,2024-03-23,1.69
vt,2024-03-23,1.45
wa,2024-03-23,1.04
wi,2024-03-23,2.54
wv,2024-03-23,2.35
wy,2024-03-23,1.4
ak,2024-03-30,2.12
al,2024-03-30,0.94
ar,2024-03-30,1.45
az,2024-03-30,0.69
ca,2024-03-30,0.54
co,2024-03-30,0.84
ct,2024-03-30,1.59
dc,2024-03-30,1.55
