geo_value,time_value,value
fl,2024-03-30,0.64
ga,2024-03-30,0.65
hi,2024-03-30,0.61
ia,2024-03-30,0.45
id,2024-03-30,0.47
il,2024-03-30,0.76
in,2024-03-30,0.62
ks,2024-03-30,0.49
ky,2024-03-30,0.84
la,2024-03-30,0.71
ma,2024-03-30,0.59
md,2024-03-30,0.59
me,2024-03-30,0.52
mi,2024-03-30,0.67
mn,2024-03-30,0.54
ms,2024-03-30,0.68
mt,2024-03-30,0.52
nc,2024-03-30,0.79
nd,2024-03-30,0.53
ne,2024-03-30,0.35
nh,2024-03-30,0.52
nj,2024-03-30,0.52
nm,2024-03-30,1.01
nv,2024-03-30,0.32
ny,2024-03-30,0.44
oh,2024-03-30,0.6
ok,2024-03-30,0.52
or,2024-03-30,0.67
pa,2024-03-30,0.45
ri,2024-03-30,0.44
sc,2024-03-30,0.81
sd,2024-03-30,0.43
tn,2024-03-30,0.79
tx,2024-03-30,0.53
ut,2024-03-30,0.63
va,2024-03-30,0.66
vt,2024-03-30,0.22
wa,2024-03-30,0.78
wi,2024-03-30,0.56
wv,2024-03-30,0.64
wy,2024-03-30,0.39
ak,2024-04-06,0.32
al,2024-04-06,0.56
ar,2024-04-06,0.54
az,2024-04-06,0.52
ca,2024-04-06,0.37
co,2024-04-06,0.43
ct,2024-04-06,0.48
dc,2024-04-06,0.42
de,2024-04-06,0.44
fl,2024-04-06,0.56
ga,2024-04-06,0.56
hi,2024-04-06,0.47
ia,2024-04-06,0.47
id,2024-04-06,0.44
il,2024-04-06,0.64
in,2024-04-06,0.54
ks,2024-04-06,0.53
ky,2024-04-06,0.78
la,2024-04-06,0.49
ma,2024-04-06,0.51
md,2024-04-06,0.5
me,2024-04-06,0.56
mi,2024-04-06,0.59
mn,2024-04-06,0.57
ms,2024-04-06,0.59
mt,2024-04-06,0.49
nc,2024-04-06,0.84
nd,2024-04-06,0.45
ne,2024-04-06,0.24
nh,2024-04-06,0.5
nj,2024-04-06,0.48
nm,2024-04-06,0.99
nv,2024-04-06,0.36
ny,2024-04-06,0.44
oh,2024-04-06,0.53
ok,2024-04-06,0.41
or,2024-04-06,0.65
pa,2024-04-06,0.45
ri,2024-04-06,0.43
sc,2024-04-06,0.61
sd,2024-04-06,0.37
tn,2024-04-06,0.63
tx,2024-04-06,0.48
ut,2024-04-06,0.54
va,2024-04-06,0.57
vt,2024-04-06,0.48
wa,2024-04-06,0.62
wi,2024-04-06,0.54
wv,2024-04-06,0.61
wy,2024-04-06,0.33
ak,2024-04-13,0.26
al,2024-04-13,0.55
ar,2024-04-13,0.43
az,2024-04-13,0.55
ca,2024-04-13,0.32
co,2024-04-13,0.34
ct,2024-04-13,0.44
dc,2024-04-13,0.44
de,2024-04-13,0.47
fl,2024-04-13,0.46
ga,2024-04-13,0.4
hi,2024-04-13,0.63
ia,2024-04-13,0.41
id,2024-04-13,0.44
il,2024-04-13,0.53
in,2024-04-13,0.4
ks,2024-04-13,0.34
ky,2024-04-13,0.59
la,2024-04-13,0.43
ma,2024-04-13,0.46
md,2024-04-13,0.53
me,2024-04-13,0.43
mi,2024-04-13,0.47
mn,2024-04-13,0.53
ms,2024-04-13,0.58
mt,2024-04-13,0.53
nc,2024-04-13,0.63
nd,2024-04-13,0.38
ne,2024-04-13,0.26
nh,2024-04-13,0.39
nj,2024-04-13,0.4
nm,2024-04-13,0.66
nv,2024-04-13,0.27
ny,2024-04-13,0.39
oh,2024-04-13,0.41
ok,2024-04-13,0.35
or,2024-04-13,0.51
pa,2024-04-13,0.31
ri,2024-04-13,0.29
sc,2024-04-13,0.51
sd,2024-04-13,0.28
tn,2024-04-13,0.51
tx,2024-04-13,0.41
ut,2024-04-13,0.46
va,2024-04-13,0.52
vt,2024-04-13,0.28
wa,2024-04-13,0.58
wi,2024-04-13,0.52
wv,2024-04-13,0.55
wy,2024-04-13,0.13
ak,2024-04-20,0.21
al,2024-04-20,0.36
ar,2024-04-20,0.4
az,2024-04-20,0.46
ca,2024-04-20,0.32
co,2024-04-20,0.38
ct,2024-04-20,0.37
dc,2024-04-20,0.25
de,2024-04-20,0.32
fl,2024-04-20,0.42
ga,2024-04-20,0.34
hi,2024-04-20,0.65
ia,2024-04-20,0.3
id,2024-04-20,0.32
il,2024-04-20,0.45
in,2024-04-20,0.34
ks,2024-04-20,0.29
ky,2024-04-20,0.4
la,2024-04-20,0.32
ma,2024-04-20,0.47
md,2024-04-20,0.5
me,2024-04-20,0.41
mi,2024-04-20,0.43
mn,2024-04-20,0.46
ms,2024-04-20,0.42
mt,2024-04-20,0.44
nc,2024-04-20,0.5
nd,2024-04-20,0.47
ne,2024-04-20,0.24
nh,2024-04-20,0.37
nj,2024-04-20,0.33
nm,2024-04-20,0.63
nv,2024-04-20,0.29
ny,2024-04-20,0.33
oh,2024-04-20,0.32
ok,2024-04-20,0.31
or,2024-04-20,0.43
pa,2024-04-20,0.28
ri,2024-04-20,0.2
sc,2024-04-20,0.41
sd,2024-04-20,0.21
tn,2024-04-20,0.39
tx,2024-04-20,0.36
ut,2024-04-20,0.46
va,2024-04-20,0.43
vt,2024-04-20,0.22
wa,2024-04-20,0.52
wi,2024-04-20,0.38
wv,2024-04-20,0.44
wy,2024-04-20,0.12
ak,2024-04-27,0.21
al,2024-04-27,0.33
ar,2024-04-27,0.27
az,2024-04-27,0.49
ca,2024-04-27,0.34
co,2024-04-27,0.37
ct,2024-04-27,0.37
dc,2024-04-27,0.33
de,2024-04-27,0.26
fl,2024-04-27,0.43
ga,2024-04-27,0.22
hi,2024-04-27,0.93
ia,2024-04-27,0.26
id,2024-04-27,0.45
il,2024-04-27,0.42
in,2024-04-27,0.25
ks,2024-04-27,0.26
ky,2024-04-27,0.43
la,2024-04-27,0.32
ma,2024-04-27,0.39
md,2024-04-27,0.36
me,2024-04-27,0.37
mi,2024-04-27,0.36
mn,2024-04-27,0.4
ms,2024-04-27,0.39
mt,2024-04-27,0.26
nc,2024-04-27,0.39
nd,2024-04-27,0.33
ne,2024-04-27,0.19
nh,2024-04-27,0.44
nj,2024-04-27,0.35
nm,2024-04-27,0.7
nv,2024-04-27,0.3
ny,2024-04-27,0.32
oh,2024-04-27,0.3
ok,2024-04-27,0.26
or,2024-04-27,0.37
pa,2024-04-27,0.26
ri,2024-04-27,0.22
sc,2024-04-27,0.35
sd,2024-04-27,0.09
tn,2024-04-27,0.28
tx,2024-04-27,0.32
ut,2024-04-27,0.37
va,2024-04-27,0.39
vt,2024-04-27,0.37
wa,2024-04-27,0.49
wi,2024-04-27,0.39
wv,2024-04-27,0.38
wy,2024-04-27,0.36
ak,2024-05-04,0.3
al,2024-05-04,0.35
ar,2024-05-04,0.28
az,2024-05-04,0.58
ca,2024-05-04,0.36
co,2024-05-04,0.41
ct,2024-05-04,0.41
dc,2024-05-04,0.36
de,2024-05-04,0.46
fl,2024-05-04,0.41
ga,2024-05-04,0.18
hi,2024-05-04,1.08
ia,2024-05-04,0.35
id,2024-05-04,0.34
il,2024-05-04,0.36
in,2024-05-04,0.24
ks,2024-05-04,0.21
ky,2024-05-04,0.34
la,2024-05-04,0.24
ma,2024-05-04,0.4
md,2024-05-04,0.36
me,2024-05-04,0.52
mi,2024-05-04,0.37
mn,2024-05-04,0.37
ms,2024-05-04,0.26
mt,2024-05-04,0.42
nc,2024-05-04,0.37
nd,2024-05-04,0.3
ne,2024-05-04,0.12
nh,2024-05-04,0.28
nj,2024-05-04,0.34
nm,2024-05-04,0.58
nv,2024-05-04,0.36
ny,2024-05-04,0.36
oh,2024-05-04,0.25
ok,2024-05-04,0.27
or,2024-05-04,0.46
pa,2024-05-04,0.23
ri,2024-05-04,0.22
sc,2024-05-04,0.25
sd,2024-05-04,0.37
tn,2024-05-04,0.27
tx,2024-05-04,0.29
ut,2024-05-04,0.31
va,2024-05-04,0.34
vt,2024-05-04,0.41
wa,2024-05-04,0.54
wi,2024-05-04,0.4
wv,2024-05-04,0.37
wy,2024-05-04,0.24
ak,2024-05-11,0.29
al,2024-05-11,0.26
ar,2024-05-11,0.23
az,2024-05-11,0.56
ca,2024-05-11,0.4
co,2024-05-11,0.47
ct,2024-05-11,0.38
dc,2024-05-11,0.28
de,2024-05-11,0.29
fl,2024-05-11,0.41
ga,2024-05-11,0.16
hi,2024-05-11,1.36
ia,2024-05-11,0.26
id,2024-05-11,0.36
il,2024-05-11,0.4
in,2024-05-11,0.18
ks,2024-05-11,0.18
ky,2024-05-11,0.37
la,2024-05-11,0.19
ma,2024-05-11,0.44
md,2024-05-11,0.37
me,2024-05-11,0.46
mi,2024-05-11,0.33
mn,2024-05-11,0.49
ms,2024-05-11,0.19
mt,2024-05-11,0.45
nc,2024-05-11,0.31
nd,2024-05-11,0.34
ne,2024-05-11,0.18
nh,2024-05-11,0.43
nj,2024-05-11,0.34
nm,2024-05-11,0.66
nv,2024-05-11,0.38
ny,2024-05-11,0.36
oh,2024-05-11,0.19
ok,2024-05-11,0.19
or,2024-05-11,0.51
pa,2024-05-11,0.23
ri,2024-05-11,0.23
sc,2024-05-11,0.26
sd,2024-05-11,0.13
tn,2024-05-11,0.23
tx,2024-05-11,0.28
ut,2024-05-11,0.43
va,2024-05-11,0.33
vt,2024-05-11,0.4
wa,2024-05-11,0.55
wi,2024-05-11,0.33
wv,2024-05-11,0.35
wy,2024-05-11,0.37
ak,2024-05-18,0.26
al,2024-05-18,0.18
ar,2024-05-18,0.24
az,2024-05-18,0.71
ca,2024-05-18,0.48
co,2024-05-18,0.45
ct,2024-05-18,0.47
dc,2024-05-18,0.35
de,2024-05-18,0.39
fl,2024-05-18,0.52
ga,2024-05-18,0.17
hi,2024-05-18,1.69
ia,2024-05-18,0.22
id,2024-05-18,0.35
il,2024-05-18,0.34
in,2024-05-18,0.15
ks,2024-05-18,0.23
ky,2024-05-18,0.32
la,2024-05-18,0.25
ma,2024-05-18,0.5
md,2024-05-18,0.39
me,2024-05-18,0.58
mi,2024-05-18,0.3
mn,2024-05-18,0.49
ms,2024-05-18,0.24
mt,2024-05-18,0.6
nc,2024-05-18,0.37
nd,2024-05-18,0.28
ne,2024-05-18,0.13
nh,2024-05-18,0.29
nj,2024-05-18,0.44
nm,2024-05-18,0.66
nv,2024-05-18,0.52
ny,2024-05-18,0.42
oh,2024-05-18,0.2
ok,2024-05-18,0.24
or,2024-05-18,0.52
pa,2024-05-18,0.23
ri,2024-05-18,0.19
sc,2024-05-18,0.28
sd,2024-05-18,0.23
tn,2024-05-18,0.22
tx,2024-05-18,0.34
ut,2024-05-18,0.5
va,2024-05-18,0.39
vt,2024-05-18,0.38
wa,2024-05-18,0.61
wi,2024-05-18,0.32
wv,2024-05-18,0.43
wy,2024-05-18,0.39
ak,2024-05-25,0.46
al,2024-05-25,0.27
ar,2024-05-25,0.2
az,2024-05-25,0.86
ca,2024-05-25,0.51
co,2024-05-25,0.47
ct,2024-05-25,0.49
dc,2024-05-25,0.39
de,2024-05-25,0.3
fl,2024-05-25,0.65
ga,2024-05-25,0.2
hi,2024-05-25,2.56
ia,2024-05-25,0.19
id,2024-05-25,0.31
il,2024-05-25,0.37
in,2024-05-25,0.22
ks,2024-05-25,0.18
ky,2024-05-25,0.33
la,2024-05-25,0.32
ma,2024-05-25,0.55
md,2024-05-25,0.39
me,2024-05-25,0.38
mi,2024-05-25,0.23
mn,2024-05-25,0.4
ms,2024-05-25,0.21
mt,2024-05-25,0.52
nc,2024-05-25,0.33
nd,2024-05-25,0.1
ne,2024-05-25,0.21
nh,2024-05-25,0.37
nj,2024-05-25,0.43
nm,2024-05-25,0.94
nv,2024-05-25,0.58
ny,2024-05-25,0.49
oh,2024-05-25,0.22
ok,2024-05-25,0.2
or,2024-05-25,0.61
pa,2024-05-25,0.18
ri,2024-05-25,0.32
sc,2024-05-25,0.36
sd,2024-05-25,0.2
tn,2024-05-25,0.24
tx,2024-05-25,0.39
ut,2024-05-25,0.47
va,2024-05-25,0.39
vt,2024-05-25,0.34
wa,2024-05-25,0.67
wi,2024-05-25,0.27
wv,2024-05-25,0.32
wy,2024-05-25,0.47
ak,2024-06-01,1.1
al,2024-06-01,0.28
ar,2024-06-01,0.31
az,2024-06-01,0.99
ca,2024-06-01,0.68
co,2024-06-01,0.61
ct,2024-06-01,0.65
dc,2024-06-01,0.53
de,2024-06-01,0.34
fl,2024-06-01,0.87
ga,2024-06-01,0.24
hi,2024-06-01,3.83
ia,2024-06-01,0.22
id,2024-06-01,0.61
il,2024-06-01,0.37
in,2024-06-01,0.2
ks,2024-06-01,0.24
ky,2024-06-01,0.35
la,2024-06-01,0.43
ma,2024-06-01,0.48
md,2024-06-01,0.46
me,2024-06-01,0.44
mi,2024-06-01,0.29
mn,2024-06-01,0.4
ms,2024-06-01,0.22
mt,2024-06-01,0.5
nc,2024-06-01,0.37
nd,2024-06-01,0.27
ne,2024-06-01,0.15
nh,2024-06-01,0.41
nj,2024-06-01,0.45
nm,2024-06-01,1.04
nv,2024-06-01,0.71
ny,2024-06-01,0.53
oh,2024-06-01,0.23
ok,2024-06-01,0.16
or,2024-06-01,0.8
pa,2024-06-01,0.24
ri,2024-06-01,0.25
sc,2024-06-01,0.36
sd,2024-06-01,0.34
tn,2024-06-01,0.27
tx,2024-06-01,0.49
ut,2024-06-01,0.66
va,2024-06-01,0.43
vt,2024-06-01,0.3
wa,2024-06-01,0.92
wi,2024-06-01,0.29
wv,2024-06-01,0.22
wy,2024-06-01,0.72
ak,2024-06-08,1.25
al,2024-06-08,0.35
ar,2024-06-08,0.32
az,2024-06-08,1.15
ca,2024-06-08,0.78
co,2024-06-08,0.71
ct,2024-06-08,0.56
dc,2024-06-08,0.5
de,2024-06-08,0.41
fl,2024-06-08,1.06
ga,2024-06-08,0.28
hi,2024-06-08,4.44
ia,2024-06-08,0.31
id,2024-06-08,0.6
il,2024-06-08,0.48
in,2024-06-08,0.26
ks,2024-06-08,0.22
ky,2024-06-08,0.41
la,2024-06-08,0.5
ma,2024-06-08,0.6
md,2024-06-08,0.54
me,2024-06-08,0.46
mi,2024-06-08,0.3
mn,2024-06-08,0.54
ms,2024-06-08,0.26
mt,2024-06-08,0.68
nc,2024-06-08,0.45
nd,2024-06-08,0.23
ne,2024-06-08,0.27
nh,2024-06-08,0.34
nj,2024-06-08,0.58
nm,2024-06-08,1.21
nv,2024-06-08,0.76
ny,2024-06-08,0.58
oh,2024-06-08,0.28
ok,2024-06-08,0.2
or,2024-06-08,0.87
pa,2024-06-08,0.28
ri,2024-06-08,0.47
sc,2024-06-08,0.42
sd,2024-06-08,0.35
tn,2024-06-08,0.31
tx,2024-06-08,0.58
ut,2024-06-08,0.74
va,2024-06-08,0.56
vt,2024-06-08,0.52
wa,2024-06-08,1.09
wi,2024-06-08,0.32
wv,2024-06-08,0.39
wy,2024-06-08,0.83
ak,2024-06-15,1.34
al,2024-06-15,0.5
ar,2024-06-15,0.38
az,2024-06-15,1.39
ca,2024-06-15,0.94
co,2024-06-15,0.71
ct,2024-06-15,0.71
dc,2024-06-15,0.68
de,2024-06-15,0.47
fl,2024-06-15,1.39
ga,2024-06-15,0.26
hi,2024-06-15,4.69
ia,2024-06-15,0.29
id,2024-06-15,0.54
il,2024-06-15,0.52
in,2024-06-15,0.33
ks,2024-06-15,0.29
ky,2024-06-15,0.47
la,2024-06-15,0.61
ma,2024-06-15,0.68
md,2024-06-15,0.61
me,2024-06-15,0.66
mi,2024-06-15,0.35
mn,2024-06-15,0.66
ms,2024-06-15,0.44
mt,2024-06-15,0.77
nc,2024-06-15,0.54
nd,2024-06-15,0.37
ne,2024-06-15,0.18
nh,2024-06-15,0.44
nj,2024-06-15,0.64
nm,2024-06-15,1.4
nv,2024-06-15,0.79
ny,2024-06-15,0.68
oh,2024-06-15,0.34
ok,2024-06-15,0.33
or,2024-06-15,1.24
pa,2024-06-15,0.33
ri,2024-06-15,0.44
sc,2024-06-15,0.54
sd,2024-06-15,0.55
tn,2024-06-15,0.38
tx,2024-06-15,0.74
ut,2024-06-15,0.81
va,2024-06-15,0.57
vt,2024-06-15,0.55
wa,2024-06-15,1.37
wi,2024-06-15,0.44
wv,2024-06-15,0.39
wy,2024-06-15,0.68
ak,2024-06-22,1.62
al,2024-06-22,0.65
ar,2024-06-22,0.48
az,2024-06-22,1.76
ca,2024-06-22,1.17
co,2024-06-22,0.88
ct,2024-06-22,0.86
dc,2024-06-22,0.67
de,2024-06-22,0.62
fl,2024-06-22,1.93
ga,2024-06-22,0.4
hi,2024-06-22,5.08
ia,2024-06-22,0.39
id,2024-06-22,0.88
il,2024-06-22,0.61
in,2024-06-22,0.43
ks,2024-06-22,0.34
ky,2024-06-22,0.6
la,2024-06-22,0.91
ma,2024-06-22,0.86
md,2024-06-22,0.8
me,2024-06-22,0.62
mi,2024-06-22,0.44
mn,2024-06-22,0.76
ms,2024-06-22,0.51
mt,2024-06-22,0.82
nc,2024-06-22,0.67
nd,2024-06-22,0.2
ne,2024-06-22,0.35
nh,2024-06-22,0.55
nj,2024-06-22,0.75
nm,2024-06-22,1.8
nv,2024-06-22,1.01
ny,2024-06-22,0.89
oh,2024-06-22,0.43
ok,2024-06-22,0.45
or,2024-06-22,1.5
pa,2024-06-22,0.43
ri,2024-06-22,0.63
sc,2024-06-22,0.65
sd,2024-06-22,0.6
tn,2024-06-22,0.47
tx,2024-06-22,0.98
ut,2024-06-22,0.93
va,2024-06-22,0.79
vt,2024-06-22,0.53
wa,2024-06-22,1.65
wi,2024-06-22,0.62
wv,2024-06-22,0.54
wy,2024-06-22,0.71
ak,2024-06-29,1.51
al,2024-06-29,0.87
ar,2024-06-29,0.58
az,2024-06-29,1.81
ca,2024-06-29,1.46
co,2024-06-29,0.95
ct,2024-06-29,0.92
dc,2024-06-29,1.06
de,2024-06-29,0.84
fl,2024-06-29,2.45
ga,2024-06-29,0.57
hi,2024-06-29,4.36
ia,2024-06-29,0.45
id,2024-06-29,0.94
il,2024-06-29,0.81
in,2024-06-29,0.57
ks,2024-06-29,0.47
ky,2024-06-29,0.82
la,2024-06-29,1.2
ma,2024-06-29,0.99
md,2024-06-29,0.87
me,2024-06-29,0.63
mi,2024-06-29,0.53
mn,2024-06-29,0.97
ms,2024-06-29,0.67
mt,2024-06-29,0.92
nc,2024-06-29,0.91
nd,2024-06-29,0.55
ne,2024-06-29,0.53
nh,2024-06-29,0.8
nj,2024-06-29,0.83
nm,2024-06-29,1.62
nv,2024-06-29,1.15
ny,2024-06-29,0.93
oh,2024-06-29,0.52
ok,2024-06-29,0.49
or,2024-06-29,1.69
pa,2024-06-29,0.49
ri,2024-06-29,0.53
sc,2024-06-29,0.86
sd,2024-06-29,0.75
tn,2024-06-29,0.66
tx,2024-06-29,1.34
ut,2024-06-29,0.93
va,2024-06-29,0.96
vt,2024-06-29,0.85
wa,2024-06-29,1.81
wi,2024-06-29,0.69
wv,2024-06-29,0.58
wy,2024-06-29,1.08
ak,2024-07-06,1.81
al,2024-07-06,1.15
ar,2024-07-06,0.8
az,2024-07-06,1.79
ca,2024-07-06,1.73
co,2024-07-06,1.17
ct,2024-07-06,1.25
dc,2024-07-06,1.49
de,2024-07-06,0.86
fl,2024-07-06,3.23
ga,2024-07-06,0.78
hi,2024-07-06,4.03
ia,2024-07-06,0.7
id,2024-07-06,1.37
il,2024-07-06,1.11
in,2024-07-06,0.78
ks,2024-07-06,0.6
ky,2024-07-06,1.12
la,2024-07-06,1.77
ma,2024-07-06,1.35
md,2024-07-06,1.17
me,2024-07-06,0.9
mi,2024-07-06,0.76
mn,2024-07-06,1.18
ms,2024-07-06,1.32
mt,2024-07-06,1.45
nc,2024-07-06,1.14
nd,2024-07-06,0.6
ne,2024-07-06,0.49
nh,2024-07-06,1.04
nj,2024-07-06,0.97
nm,2024-07-06,1.68
nv,2024-07-06,1.3
ny,2024-07-06,1.12
oh,2024-07-06,0.69
ok,2024-07-06,0.7
or,2024-07-06,1.76
pa,2024-07-06,0.6
ri,2024-07-06,0.91
sc,2024-07-06,1.23
sd,2024-07-06,1.01
tn,2024-07-06,0.84
tx,2024-07-06,1.89
ut,2024-07-06,1.21
va,2024-07-06,1.32
vt,2024-07-06,0.96
wa,2024-07-06,1.91
wi,2024-07-06,0.94
wv,2024-07-06,0.72
wy,2024-07-06,0
ak,2024-07-13,2.15
al,2024-07-13,1.59
ar,2024-07-13,1.21
az,2024-07-13,1.91
ca,2024-07-13,2.03
co,2024-07-13,1.46
ct,2024-07-13,1.35
dc,2024-07-13,1.57
de,2024-07-13,1.04
fl,2024-07-13,3.89
ga,2024-07-13,1.1
hi,2024-07-13,3.44
ia,2024-07-13,0.81
id,2024-07-13,1.54
il,2024-07-13,1.2
in,2024-07-13,0.95
ks,2024-07-13,0.72
ky,2024-07-13,1.38
la,2024-07-13,2.32
ma,2024-07-13,1.58
md,2024-07-13,1.44
me,2024-07-13,1.1
mi,2024-07-13,0.83
mn,2024-07-13,1.43
ms,2024-07-13,1.74
mt,2024-07-13,1.77
nc,2024-07-13,1.51
nd,2024-07-13,0.65
ne,2024-07-13,0.74
nh,2024-07-13,1.14
nj,2024-07-13,1.25
nm,2024-07-13,1.92
nv,2024-07-13,1.62
ny,2024-07-13,1.18
oh,2024-07-13,0.9
ok,2024-07-13,0.99
or,2024-07-13,1.91
pa,2024-07-13,0.78
ri,2024-07-13,0.98
sc,2024-07-13,1.56
sd,2024-07-13,0.91
tn,2024-07-13,1.12
tx,2024-07-13,2.39
ut,2024-07-13,1.47
va,2024-07-13,1.5
vt,2024-07-13,0.97
wa,2024-07-13,1.94
wi,2024-07-13,1.02
wv,2024-07-13,0.89
wy,2024-07-13,0
ak,2024-07-20,2.57
al,2024-07-20,2.1
ar,2024-07-20,1.45
az,2024-07-20,2.09
ca,2024-07-20,2.26
co,2024-07-20,1.61
ct,2024-07-20,1.66
dc,2024-07-20,2.01
de,2024-07-20,1.56
fl,2024-07-20,4.32
ga,2024-07-20,1.45
hi,2024-07-20,3.65
ia,2024-07-20,1.17
id,2024-07-20,1.51
il,2024-07-20,1.51
in,2024-07-20,1.19
ks,2024-07-20,1.11
ky,2024-07-20,1.78
la,2024-07-20,2.92
ma,2024-07-20,1.57
md,2024-07-20,1.66
me,2024-07-20,1.43
mi,2024-07-20,1.06
mn,2024-07-20,1.63
ms,2024-07-20,2.17
mt,2024-07-20,1.56
nc,2024-07-20,1.92
nd,2024-07-20,0.77
ne,2024-07-20,0.9
nh,2024-07-20,1.3
nj,2024-07-20,1.41
nm,2024-07-20,2.31
nv,2024-07-20,1.63
ny,2024-07-20,1.26
oh,2024-07-20,1.1
ok,2024-07-20,1.32
or,2024-07-20,2.04
pa,2024-07-20,0.97
ri,2024-07-20,1.18
sc,2024-07-20,2.06
sd,2024-07-20,1.04
tn,2024-07-20,1.42
tx,2024-07-20,3.25
ut,2024-07-20,1.62
va,2024-07-20,1.89
vt,2024-07-20,1.07
wa,2024-07-20,2.04
wi,2024-07-20,1.46
wv,2024-07-20,1.04
wy,2024-07-20,0
ak,2024-07-27,2.87
al,2024-07-27,2.82
ar,2024-07-27,2.08
az,2024-07-27,2.04
ca,2024-07-27,2.4
co,2024-07-27,1.91
ct,2024-07-27,2.11
dc,2024-07-27,2.41
de,2024-07-27,1.95
fl,2024-07-27,4.25
ga,2024-07-27,1.86
hi,2024-07-27,3.37
ia,2024-07-27,1.73
id,2024-07-27,1.73
il,2024-07-27,1.85
in,2024-07-27,1.7
ks,2024-07-27,1.38
ky,2024-07-27,2.17
la,2024-07-27,3.88
ma,2024-07-27,1.82
md,2024-07-27,2.09
me,2024-07-27,1.52
mi,2024-07-27,1.33
mn,2024-07-27,1.72
ms,2024-07-27,3.05
mt,2024-07-27,1.83
nc,2024-07-27,2.63
nd,2024-07-27,0.91
ne,2024-07-27,1.16
nh,2024-07-27,1.55
nj,2024-07-27,1.79
nm,2024-07-27,2.53
nv,2024-07-27,1.65
ny,2024-07-27,1.38
oh,2024-07-27,1.43
ok,2024-07-27,1.75
or,2024-07-27,2.47
pa,2024-07-27,1.23
ri,2024-07-27,1.2
sc,2024-07-27,2.7
sd,2024-07-27,1.21
tn,2024-07-27,1.92
tx,2024-07-27,3.69
ut,2024-07-27,1.66
va,2024-07-27,2.39
vt,2024-07-27,1.45
wa,2024-07-27,2.21
wi,2024-07-27,1.8
wv,2024-07-27,1.42
wy,2024-07-27,0
ak,2024-08-03,2.44
al,2024-08-03,3.47
ar,2024-08-03,2.57
az,2024-08-03,1.93
ca,2024-08-03,2.66
co,2024-08-03,2.01
ct,2024-08-03,2.11
dc,2024-08-03,2.43
de,2024-08-03,2.31
fl,2024-08-03,3.93
ga,2024-08-03,2.21
hi,2024-08-03,2.58
ia,2024-08-03,2.05
id,2024-08-03,2.08
il,2024-08-03,2.06
in,2024-08-03,2.01
ks,2024-08-03,1.71
ky,2024-08-03,2.85
la,2024-08-03,4.1
ma,2024-08-03,2.04
md,2024-08-03,2.43
me,2024-08-03,1.81
mi,2024-08-03,1.53
mn,2024-08-03,1.9
ms,2024-08-03,3.99
mt,2024-08-03,1.79
nc,2024-08-03,3.47
nd,2024-08-03,1.02
ne,2024-08-03,1.28
nh,2024-08-03,1.71
nj,2024-08-03,1.84
nm,2024-08-03,2.8
nv,2024-08-03,1.53
ny,2024-08-03,1.58
oh,2024-08-03,1.73
ok,2024-08-03,2.02
or,2024-08-03,2.56
pa,2024-08-03,1.46
ri,2024-08-03,1.54
sc,2024-08-03,3.42
sd,2024-08-03,1.07
tn,2024-08-03,2.3
tx,2024-08-03,3.86
ut,2024-08-03,1.83
va,2024-08-03,2.85
vt,2024-08-03,1.72
wa,2024-08-03,2.51
wi,2024-08-03,2
wv,2024-08-03,2
wy,2024-08-03,0
ak,2024-08-10,2.37
al,2024-08-10,4.21
ar,2024-08-10,2.81
az,2024-08-10,2.08
ca,2024-08-10,2.73
co,2024-08-10,2.04
ct,2024-08-10,2.21
dc,2024-08-10,2.22
de,2024-08-10,2.38
fl,2024-08-10,3.32
ga,2024-08-10,2.54
hi,2024-08-10,2.57
ia,2024-08-10,2.26
id,2024-08-10,1.94
il,2024-08-10,2.16
in,2024-08-10,2.34
ks,2024-08-10,2
ky,2024-08-10,3.13
la,2024-08-10,4.22
ma,2024-08-10,1.94
md,2024-08-10,2.38
me,2024-08-10,1.97
mi,2024-08-10,1.62
mn,2024-08-10,1.94
ms,2024-08-10,4.47
mt,2024-08-10,1.95
nc,2024-08-10,3.95
nd,2024-08-10,1.61
ne,2024-08-10,1.53
nh,2024-08-10,1.81
nj,2024-08-10,1.77
nm,2024-08-10,2.67
nv,2024-08-10,1.54
ny,2024-08-10,1.45
oh,2024-08-10,1.84
ok,2024-08-10,2.12
or,2024-08-10,2.69
pa,2024-08-10,1.6
ri,2024-08-10,1.58
sc,2024-08-10,3.87
sd,2024-08-10,1.63
tn,2024-08-10,2.56
tx,2024-08-10,3.78
ut,2024-08-10,2.06
va,2024-08-10,3.26
vt,2024-08-10,2.14
wa,2024-08-10,2.36
wi,2024-08-10,2.14
wv,2024-08-10,2.26
wy,2024-08-10,0
ak,2024-08-17,2.27
al,2024-08-17,4.5
ar,2024-08-17,2.78
az,2024-08-17,1.99
ca,2024-08-17,2.65
co,2024-08-17,2
ct,2024-08-17,2.34
dc,2024-08-17,2.27
de,2024-08-17,2.52
fl,2024-08-17,2.82
ga,2024-08-17,2.72
hi,2024-08-17,2.33
ia,2024-08-17,2.61
id,2024-08-17,2.28
il,2024-08-17,2.62
in,2024-08-17,2.75
ks,2024-08-17,2.09
ky,2024-08-17,3.78
la,2024-08-17,3.99
ma,2024-08-17,2.23
md,2024-08-17,2.39
me,2024-08-17,2.32
mi,2024-08-17,1.84
mn,2024-08-17,2.19
ms,2024-08-17,4.37
mt,2024-08-17,1.87
nc,2024-08-17,3.98
