MMWR_week,MMWR_year,location,location_name,geo_value,true_value,target_end_date
31,2022,37,North Carolina,nc,1213,2022-07-31
31,2022,38,North Dakota,nd,101,2022-07-31
31,2022,39,Ohio,oh,1701,2022-07-31
31,2022,40,Oklahoma,ok,613,2022-07-31
31,2022,41,Oregon,or,420,2022-07-31
31,2022,42,Pennsylvania,pa,1446,2022-07-31
31,2022,44,Rhode Island,ri,77,2022-07-31
31,2022,45,South Carolina,sc,776,2022-07-31
31,2022,46,South Dakota,sd,134,2022-07-31
31,2022,47,Tennessee,tn,857,2022-07-31
31,2022,48,Texas,tx,4267,2022-07-31
31,2022,49,Utah,ut,311,2022-07-31
31,2022,50,Vermont,vt,36,2022-07-31
31,2022,51,Virginia,va,919,2022-07-31
31,2022,53,Washington,wa,628,2022-07-31
31,2022,54,West Virginia,wv,414,2022-07-31
31,2022,55,Wisconsin,wi,699,2022-07-31
31,2022,56,Wyoming,wy,63,2022-07-31
31,2022,60,American Samoa,as,2,2022-07-31
31,2022,72,Puerto Rico,pr,280,2022-07-31
31,2022,78,Virgin Islands,NA,0,2022-07-31
31,2022,US,United States,us,43957,2022-07-31
31,2023,01,Alabama,al,264,2023-07-30
31,2023,02,Alaska,ak,20,2023-07-30
31,2023,04,Arizona,az,154,2023-07-30
31,2023,05,Arkansas,ar,88,2023-07-30
31,2023,06,California,ca,1651,2023-07-30
31,2023,08,Colorado,co,112,2023-07-30
31,2023,09,Connecticut,ct,126,2023-07-30
31,2023,10,Delaware,de,29,2023-07-30
31,2023,11,District of Columbia,dc,34,2023-07-30
31,2023,12,Florida,fl,1806,2023-07-30
31,2023,13,Georgia,ga,510,2023-07-30
31,2023,15,Hawaii,hi,133,2023-07-30
31,2023,16,Idaho,id,47,2023-07-30
31,2023,17,Illinois,il,329,2023-07-30
31,2023,18,Indiana,in,125,2023-07-30
31,2023,19,Iowa,ia,56,2023-07-30
31,2023,20,Kansas,ks,55,2023-07-30
31,2023,21,Kentucky,ky,93,2023-07-30
31,2023,22,Louisiana,la,210,2023-07-30
31,2023,23,Maine,me,19,2023-07-30
31,2023,24,Maryland,md,136,2023-07-30
31,2023,25,Massachusetts,ma,219,2023-07-30
31,2023,26,Michigan,mi,144,2023-07-30
31,2023,27,Minnesota,mn,82,2023-07-30
31,2023,28,Mississippi,ms,109,2023-07-30
31,2023,29,Missouri,mo,126,2023-07-30
31,2023,30,Montana,mt,34,2023-07-30
31,2023,31,Nebraska,ne,27,2023-07-30
31,2023,32,Nevada,nv,76,2023-07-30
31,2023,33,New Hampshire,nh,47,2023-07-30
31,2023,34,New Jersey,nj,242,2023-07-30
31,2023,35,New Mexico,nm,29,2023-07-30
31,2023,36,New York,ny,703,2023-07-30
31,2023,37,North Carolina,nc,270,2023-07-30
31,2023,38,North Dakota,nd,16,2023-07-30
31,2023,39,Ohio,oh,242,2023-07-30
31,2023,40,Oklahoma,ok,79,2023-07-30
31,2023,41,Oregon,or,129,2023-07-30
31,2023,42,Pennsylvania,pa,317,2023-07-30
31,2023,44,Rhode Island,ri,22,2023-07-30
31,2023,45,South Carolina,sc,177,2023-07-30
31,2023,46,South Dakota,sd,14,2023-07-30
31,2023,47,Tennessee,tn,180,2023-07-30
31,2023,48,Texas,tx,1017,2023-07-30
31,2023,49,Utah,ut,55,2023-07-30
31,2023,50,Vermont,vt,16,2023-07-30
31,2023,51,Virginia,va,175,2023-07-30
31,2023,53,Washington,wa,178,2023-07-30
31,2023,54,West Virginia,wv,56,2023-07-30
31,2023,55,Wisconsin,wi,145,2023-07-30
31,2023,56,Wyoming,wy,14,2023-07-30
31,2023,60,American Samoa,as,0,2023-07-30
31,2023,72,Puerto Rico,pr,161,2023-07-30
31,2023,78,Virgin Islands,NA,2,2023-07-30
31,2023,US,United States,us,11100,2023-07-30
32,2020,01,Alabama,al,696,2020-08-02
32,2020,02,Alaska,ak,29,2020-08-02
32,2020,04,Arizona,az,767,2020-08-02
32,2020,05,Arkansas,ar,498,2020-08-02
32,2020,06,California,ca,4990,2020-08-02
32,2020,08,Colorado,co,360,2020-08-02
32,2020,09,Connecticut,ct,121,2020-08-02
32,2020,10,Delaware,de,8,2020-08-02
32,2020,11,District of Columbia,dc,106,2020-08-02
32,2020,12,Florida,fl,4558,2020-08-02
32,2020,13,Georgia,ga,1383,2020-08-02
32,2020,15,Hawaii,hi,119,2020-08-02
32,2020,16,Idaho,id,137,2020-08-02
32,2020,17,Illinois,il,681,2020-08-02
32,2020,18,Indiana,in,461,2020-08-02
32,2020,19,Iowa,ia,280,2020-08-02
32,2020,20,Kansas,ks,181,2020-08-02
32,2020,21,Kentucky,ky,1257,2020-08-02
32,2020,22,Louisiana,la,1182,2020-08-02
32,2020,23,Maine,me,27,2020-08-02
32,2020,24,Maryland,md,407,2020-08-02
32,2020,25,Massachusetts,ma,160,2020-08-02
32,2020,26,Michigan,mi,273,2020-08-02
32,2020,27,Minnesota,mn,149,2020-08-02
32,2020,28,Mississippi,ms,797,2020-08-02
32,2020,29,Missouri,mo,419,2020-08-02
32,2020,30,Montana,mt,116,2020-08-02
32,2020,31,Nebraska,ne,32,2020-08-02
32,2020,32,Nevada,nv,488,2020-08-02
32,2020,33,New Hampshire,nh,12,2020-08-02
32,2020,34,New Jersey,nj,75,2020-08-02
32,2020,35,New Mexico,nm,112,2020-08-02
32,2020,36,New York,ny,526,2020-08-02
32,2020,37,North Carolina,nc,994,2020-08-02
32,2020,38,North Dakota,nd,85,2020-08-02
32,2020,39,Ohio,oh,473,2020-08-02
32,2020,40,Oklahoma,ok,391,2020-08-02
32,2020,41,Oregon,or,89,2020-08-02
32,2020,42,Pennsylvania,pa,724,2020-08-02
32,2020,44,Rhode Island,ri,57,2020-08-02
32,2020,45,South Carolina,sc,872,2020-08-02
32,2020,46,South Dakota,sd,59,2020-08-02
32,2020,47,Tennessee,tn,998,2020-08-02
32,2020,48,Texas,tx,5220,2020-08-02
32,2020,49,Utah,ut,156,2020-08-02
32,2020,50,Vermont,vt,2,2020-08-02
32,2020,51,Virginia,va,397,2020-08-02
32,2020,53,Washington,wa,203,2020-08-02
32,2020,54,West Virginia,wv,101,2020-08-02
32,2020,55,Wisconsin,wi,590,2020-08-02
32,2020,56,Wyoming,wy,66,2020-08-02
32,2020,72,Puerto Rico,pr,129,2020-08-02
32,2020,78,Virgin Islands,NA,1,2020-08-02
32,2020,US,United States,us,33014,2020-08-02
32,2021,01,Alabama,al,2603,2021-08-08
32,2021,02,Alaska,ak,126,2021-08-08
32,2021,04,Arizona,az,1350,2021-08-08
32,2021,05,Arkansas,ar,1411,2021-08-08
32,2021,06,California,ca,6339,2021-08-08
32,2021,08,Colorado,co,664,2021-08-08
32,2021,09,Connecticut,ct,298,2021-08-08
32,2021,10,Delaware,de,111,2021-08-08
32,2021,11,District of Columbia,dc,100,2021-08-08
32,2021,12,Florida,fl,15674,2021-08-08
32,2021,13,Georgia,ga,4514,2021-08-08
32,2021,15,Hawaii,hi,303,2021-08-08
32,2021,16,Idaho,id,300,2021-08-08
32,2021,17,Illinois,il,1706,2021-08-08
32,2021,18,Indiana,in,1375,2021-08-08
32,2021,19,Iowa,ia,408,2021-08-08
32,2021,20,Kansas,ks,669,2021-08-08
32,2021,21,Kentucky,ky,2411,2021-08-08
32,2021,22,Louisiana,la,2904,2021-08-08
32,2021,23,Maine,me,87,2021-08-08
32,2021,24,Maryland,md,554,2021-08-08
32,2021,25,Massachusetts,ma,400,2021-08-08
32,2021,26,Michigan,mi,803,2021-08-08
32,2021,27,Minnesota,mn,393,2021-08-08
32,2021,28,Mississippi,ms,1351,2021-08-08
32,2021,29,Missouri,mo,1861,2021-08-08
32,2021,30,Montana,mt,261,2021-08-08
32,2021,31,Nebraska,ne,210,2021-08-08
32,2021,32,Nevada,nv,1011,2021-08-08
32,2021,33,New Hampshire,nh,70,2021-08-08
32,2021,34,New Jersey,nj,824,2021-08-08
32,2021,35,New Mexico,nm,318,2021-08-08
32,2021,36,New York,ny,1910,2021-08-08
32,2021,37,North Carolina,nc,2126,2021-08-08
32,2021,38,North Dakota,nd,55,2021-08-08
32,2021,39,Ohio,oh,1452,2021-08-08
32,2021,40,Oklahoma,ok,2015,2021-08-08
32,2021,41,Oregon,or,554,2021-08-08
32,2021,42,Pennsylvania,pa,1016,2021-08-08
32,2021,44,Rhode Island,ri,91,2021-08-08
32,2021,45,South Carolina,sc,1469,2021-08-08
32,2021,46,South Dakota,sd,94,2021-08-08
32,2021,47,Tennessee,tn,1987,2021-08-08
32,2021,48,Texas,tx,11681,2021-08-08
32,2021,49,Utah,ut,430,2021-08-08
32,2021,50,Vermont,vt,26,2021-08-08
32,2021,51,Virginia,va,927,2021-08-08
32,2021,53,Washington,wa,825,2021-08-08
32,2021,54,West Virginia,wv,321,2021-08-08
32,2021,55,Wisconsin,wi,988,2021-08-08
32,2021,56,Wyoming,wy,153,2021-08-08
32,2021,72,Puerto Rico,pr,178,2021-08-08
32,2021,78,Virgin Islands,NA,15,2021-08-08
32,2021,US,United States,us,79722,2021-08-08
32,2022,01,Alabama,al,801,2022-08-07
32,2022,02,Alaska,ak,111,2022-08-07
32,2022,04,Arizona,az,747,2022-08-07
32,2022,05,Arkansas,ar,422,2022-08-07
32,2022,06,California,ca,4099,2022-08-07
32,2022,08,Colorado,co,455,2022-08-07
32,2022,09,Connecticut,ct,428,2022-08-07
32,2022,10,Delaware,de,158,2022-08-07
32,2022,11,District of Columbia,dc,151,2022-08-07
32,2022,12,Florida,fl,4802,2022-08-07
32,2022,13,Georgia,ga,1553,2022-08-07
32,2022,15,Hawaii,hi,211,2022-08-07
32,2022,16,Idaho,id,152,2022-08-07
32,2022,17,Illinois,il,1621,2022-08-07
32,2022,18,Indiana,in,973,2022-08-07
32,2022,19,Iowa,ia,371,2022-08-07
32,2022,20,Kansas,ks,333,2022-08-07
32,2022,21,Kentucky,ky,859,2022-08-07
32,2022,22,Louisiana,la,827,2022-08-07
32,2022,23,Maine,me,110,2022-08-07
32,2022,24,Maryland,md,613,2022-08-07
32,2022,25,Massachusetts,ma,652,2022-08-07
32,2022,26,Michigan,mi,1102,2022-08-07
32,2022,27,Minnesota,mn,570,2022-08-07
32,2022,28,Mississippi,ms,301,2022-08-07
32,2022,29,Missouri,mo,803,2022-08-07
32,2022,30,Montana,mt,188,2022-08-07
32,2022,31,Nebraska,ne,211,2022-08-07
32,2022,32,Nevada,nv,228,2022-08-07
32,2022,33,New Hampshire,nh,96,2022-08-07
32,2022,34,New Jersey,nj,1124,2022-08-07
32,2022,35,New Mexico,nm,212,2022-08-07
32,2022,36,New York,ny,2381,2022-08-07
32,2022,37,North Carolina,nc,1260,2022-08-07
32,2022,38,North Dakota,nd,102,2022-08-07
32,2022,39,Ohio,oh,1679,2022-08-07
32,2022,40,Oklahoma,ok,576,2022-08-07
32,2022,41,Oregon,or,364,2022-08-07
32,2022,42,Pennsylvania,pa,1476,2022-08-07
32,2022,44,Rhode Island,ri,92,2022-08-07
32,2022,45,South Carolina,sc,700,2022-08-07
32,2022,46,South Dakota,sd,157,2022-08-07
32,2022,47,Tennessee,tn,806,2022-08-07
32,2022,48,Texas,tx,3913,2022-08-07
32,2022,49,Utah,ut,304,2022-08-07
32,2022,50,Vermont,vt,45,2022-08-07
32,2022,51,Virginia,va,1000,2022-08-07
32,2022,53,Washington,wa,605,2022-08-07
32,2022,54,West Virginia,wv,363,2022-08-07
32,2022,55,Wisconsin,wi,707,2022-08-07
32,2022,56,Wyoming,wy,66,2022-08-07
32,2022,60,American Samoa,as,0,2022-08-07
32,2022,72,Puerto Rico,pr,277,2022-08-07
32,2022,78,Virgin Islands,NA,7,2022-08-07
32,2022,US,United States,us,42164,2022-08-07
32,2023,01,Alabama,al,280,2023-08-06
32,2023,02,Alaska,ak,32,2023-08-06
32,2023,04,Arizona,az,159,2023-08-06
32,2023,05,Arkansas,ar,114,2023-08-06
32,2023,06,California,ca,2004,2023-08-06
32,2023,08,Colorado,co,136,2023-08-06
32,2023,09,Connecticut,ct,162,2023-08-06
32,2023,10,Delaware,de,28,2023-08-06
32,2023,11,District of Columbia,dc,38,2023-08-06
32,2023,12,Florida,fl,1952,2023-08-06
32,2023,13,Georgia,ga,599,2023-08-06
32,2023,15,Hawaii,hi,135,2023-08-06
32,2023,16,Idaho,id,35,2023-08-06
32,2023,17,Illinois,il,350,2023-08-06
32,2023,18,Indiana,in,148,2023-08-06
32,2023,19,Iowa,ia,78,2023-08-06
32,2023,20,Kansas,ks,55,2023-08-06
32,2023,21,Kentucky,ky,171,2023-08-06
32,2023,22,Louisiana,la,261,2023-08-06
32,2023,23,Maine,me,24,2023-08-06
32,2023,24,Maryland,md,137,2023-08-06
32,2023,25,Massachusetts,ma,347,2023-08-06
32,2023,26,Michigan,mi,206,2023-08-06
32,2023,27,Minnesota,mn,111,2023-08-06
32,2023,28,Mississippi,ms,134,2023-08-06
32,2023,29,Missouri,mo,197,2023-08-06
32,2023,30,Montana,mt,25,2023-08-06
32,2023,31,Nebraska,ne,32,2023-08-06
32,2023,32,Nevada,nv,110,2023-08-06
32,2023,33,New Hampshire,nh,59,2023-08-06
32,2023,34,New Jersey,nj,277,2023-08-06
32,2023,35,New Mexico,nm,40,2023-08-06
32,2023,36,New York,ny,953,2023-08-06
32,2023,37,North Carolina,nc,323,2023-08-06
32,2023,38,North Dakota,nd,13,2023-08-06
32,2023,39,Ohio,oh,308,2023-08-06
32,2023,40,Oklahoma,ok,95,2023-08-06
32,2023,41,Oregon,or,131,2023-08-06
32,2023,42,Pennsylvania,pa,387,2023-08-06
32,2023,44,Rhode Island,ri,19,2023-08-06
32,2023,45,South Carolina,sc,257,2023-08-06
32,2023,46,South Dakota,sd,10,2023-08-06
32,2023,47,Tennessee,tn,238,2023-08-06
32,2023,48,Texas,tx,1099,2023-08-06
32,2023,49,Utah,ut,62,2023-08-06
32,2023,50,Vermont,vt,25,2023-08-06
32,2023,51,Virginia,va,254,2023-08-06
32,2023,53,Washington,wa,202,2023-08-06
32,2023,54,West Virginia,wv,59,2023-08-06
32,2023,55,Wisconsin,wi,171,2023-08-06
32,2023,56,Wyoming,wy,18,2023-08-06
32,2023,60,American Samoa,as,0,2023-08-06
32,2023,72,Puerto Rico,pr,134,2023-08-06
32,2023,78,Virgin Islands,NA,2,2023-08-06
32,2023,US,United States,us,13196,2023-08-06
33,2020,01,Alabama,al,726,2020-08-09
33,2020,02,Alaska,ak,23,2020-08-09
33,2020,04,Arizona,az,777,2020-08-09
33,2020,05,Arkansas,ar,470,2020-08-09
33,2020,06,California,ca,4327,2020-08-09
33,2020,08,Colorado,co,253,2020-08-09
33,2020,09,Connecticut,ct,60,2020-08-09
33,2020,10,Delaware,de,34,2020-08-09
33,2020,11,District of Columbia,dc,105,2020-08-09
33,2020,12,Florida,fl,4054,2020-08-09
33,2020,13,Georgia,ga,1846,2020-08-09
33,2020,15,Hawaii,hi,140,2020-08-09
33,2020,16,Idaho,id,127,2020-08-09
33,2020,17,Illinois,il,720,2020-08-09
33,2020,18,Indiana,in,598,2020-08-09
33,2020,19,Iowa,ia,317,2020-08-09
33,2020,20,Kansas,ks,213,2020-08-09
33,2020,21,Kentucky,ky,1642,2020-08-09
33,2020,22,Louisiana,la,1008,2020-08-09
33,2020,23,Maine,me,9,2020-08-09
33,2020,24,Maryland,md,396,2020-08-09
33,2020,25,Massachusetts,ma,141,2020-08-09
33,2020,26,Michigan,mi,440,2020-08-09
33,2020,27,Minnesota,mn,248,2020-08-09
33,2020,28,Mississippi,ms,834,2020-08-09
33,2020,29,Missouri,mo,552,2020-08-09
33,2020,30,Montana,mt,124,2020-08-09
33,2020,31,Nebraska,ne,95,2020-08-09
33,2020,32,Nevada,nv,430,2020-08-09
33,2020,33,New Hampshire,nh,18,2020-08-09
33,2020,34,New Jersey,nj,122,2020-08-09
33,2020,35,New Mexico,nm,81,2020-08-09
33,2020,36,New York,ny,520,2020-08-09
33,2020,37,North Carolina,nc,598,2020-08-09
33,2020,38,North Dakota,nd,54,2020-08-09
33,2020,39,Ohio,oh,625,2020-08-09
33,2020,40,Oklahoma,ok,490,2020-08-09
33,2020,41,Oregon,or,104,2020-08-09
33,2020,42,Pennsylvania,pa,456,2020-08-09
33,2020,44,Rhode Island,ri,44,2020-08-09
33,2020,45,South Carolina,sc,674,2020-08-09
33,2020,46,South Dakota,sd,93,2020-08-09
33,2020,47,Tennessee,tn,907,2020-08-09
33,2020,48,Texas,tx,4452,2020-08-09
33,2020,49,Utah,ut,130,2020-08-09
33,2020,50,Vermont,vt,10,2020-08-09
33,2020,51,Virginia,va,530,2020-08-09
33,2020,53,Washington,wa,235,2020-08-09
33,2020,54,West Virginia,wv,72,2020-08-09
33,2020,55,Wisconsin,wi,543,2020-08-09
33,2020,56,Wyoming,wy,43,2020-08-09
33,2020,72,Puerto Rico,pr,168,2020-08-09
33,2020,78,Virgin Islands,NA,3,2020-08-09
33,2020,US,United States,us,31681,2020-08-09
33,2021,01,Alabama,al,2582,2021-08-15
33,2021,02,Alaska,ak,118,2021-08-15
33,2021,04,Arizona,az,1424,2021-08-15
33,2021,05,Arkansas,ar,1297,2021-08-15
33,2021,06,California,ca,6913,2021-08-15
33,2021,08,Colorado,co,852,2021-08-15
33,2021,09,Connecticut,ct,373,2021-08-15
33,2021,10,Delaware,de,177,2021-08-15
33,2021,11,District of Columbia,dc,189,2021-08-15
33,2021,12,Florida,fl,15485,2021-08-15
33,2021,13,Georgia,ga,5064,2021-08-15
33,2021,15,Hawaii,hi,401,2021-08-15
33,2021,16,Idaho,id,340,2021-08-15
33,2021,17,Illinois,il,1841,2021-08-15
33,2021,18,Indiana,in,1771,2021-08-15
33,2021,19,Iowa,ia,496,2021-08-15
33,2021,20,Kansas,ks,722,2021-08-15
33,2021,21,Kentucky,ky,3085,2021-08-15
33,2021,22,Louisiana,la,2600,2021-08-15
33,2021,23,Maine,me,104,2021-08-15
33,2021,24,Maryland,md,631,2021-08-15
33,2021,25,Massachusetts,ma,507,2021-08-15
33,2021,26,Michigan,mi,928,2021-08-15
33,2021,27,Minnesota,mn,482,2021-08-15
33,2021,28,Mississippi,ms,1296,2021-08-15
33,2021,29,Missouri,mo,1717,2021-08-15
33,2021,30,Montana,mt,330,2021-08-15
33,2021,31,Nebraska,ne,234,2021-08-15
33,2021,32,Nevada,nv,942,2021-08-15
33,2021,33,New Hampshire,nh,119,2021-08-15
33,2021,34,New Jersey,nj,988,2021-08-15
33,2021,35,New Mexico,nm,389,2021-08-15
33,2021,36,New York,ny,2036,2021-08-15
33,2021,37,North Carolina,nc,2457,2021-08-15
33,2021,38,North Dakota,nd,113,2021-08-15
33,2021,39,Ohio,oh,1908,2021-08-15
33,2021,40,Oklahoma,ok,2153,2021-08-15
33,2021,41,Oregon,or,731,2021-08-15
33,2021,42,Pennsylvania,pa,1284,2021-08-15
33,2021,44,Rhode Island,ri,89,2021-08-15
33,2021,45,South Carolina,sc,1913,2021-08-15
33,2021,46,South Dakota,sd,126,2021-08-15
33,2021,47,Tennessee,tn,2200,2021-08-15
33,2021,48,Texas,tx,12316,2021-08-15
33,2021,49,Utah,ut,454,2021-08-15
33,2021,50,Vermont,vt,22,2021-08-15
33,2021,51,Virginia,va,1068,2021-08-15
33,2021,53,Washington,wa,1021,2021-08-15
33,2021,54,West Virginia,wv,436,2021-08-15
33,2021,55,Wisconsin,wi,1185,2021-08-15
33,2021,56,Wyoming,wy,197,2021-08-15
33,2021,72,Puerto Rico,pr,231,2021-08-15
33,2021,78,Virgin Islands,NA,3,2021-08-15
33,2021,US,United States,us,86340,2021-08-15
33,2022,01,Alabama,al,726,2022-08-14
33,2022,02,Alaska,ak,90,2022-08-14
33,2022,04,Arizona,az,622,2022-08-14
33,2022,05,Arkansas,ar,389,2022-08-14
33,2022,06,California,ca,3935,2022-08-14
33,2022,08,Colorado,co,367,2022-08-14
33,2022,09,Connecticut,ct,442,2022-08-14
33,2022,10,Delaware,de,168,2022-08-14
33,2022,11,District of Columbia,dc,142,2022-08-14
33,2022,12,Florida,fl,4272,2022-08-14
33,2022,13,Georgia,ga,1499,2022-08-14
33,2022,15,Hawaii,hi,167,2022-08-14
33,2022,16,Idaho,id,160,2022-08-14
33,2022,17,Illinois,il,1523,2022-08-14
33,2022,18,Indiana,in,917,2022-08-14
33,2022,19,Iowa,ia,368,2022-08-14
33,2022,20,Kansas,ks,273,2022-08-14
33,2022,21,Kentucky,ky,752,2022-08-14
33,2022,22,Louisiana,la,710,2022-08-14
33,2022,23,Maine,me,110,2022-08-14
33,2022,24,Maryland,md,574,2022-08-14
33,2022,25,Massachusetts,ma,662,2022-08-14
33,2022,26,Michigan,mi,1146,2022-08-14
33,2022,27,Minnesota,mn,612,2022-08-14
33,2022,28,Mississippi,ms,312,2022-08-14
33,2022,29,Missouri,mo,806,2022-08-14
33,2022,30,Montana,mt,161,2022-08-14
33,2022,31,Nebraska,ne,229,2022-08-14
33,2022,32,Nevada,nv,185,2022-08-14
33,2022,33,New Hampshire,nh,105,2022-08-14
33,2022,34,New Jersey,nj,1080,2022-08-14
33,2022,35,New Mexico,nm,167,2022-08-14
33,2022,36,New York,ny,2323,2022-08-14
33,2022,37,North Carolina,nc,1083,2022-08-14
33,2022,38,North Dakota,nd,84,2022-08-14
33,2022,39,Ohio,oh,1576,2022-08-14
33,2022,40,Oklahoma,ok,559,2022-08-14
33,2022,41,Oregon,or,338,2022-08-14
33,2022,42,Pennsylvania,pa,1509,2022-08-14
33,2022,44,Rhode Island,ri,86,2022-08-14
33,2022,45,South Carolina,sc,669,2022-08-14
33,2022,46,South Dakota,sd,123,2022-08-14
33,2022,47,Tennessee,tn,789,2022-08-14
33,2022,48,Texas,tx,3266,2022-08-14
33,2022,49,Utah,ut,263,2022-08-14
33,2022,50,Vermont,vt,37,2022-08-14
33,2022,51,Virginia,va,926,2022-08-14
33,2022,53,Washington,wa,534,2022-08-14
33,2022,54,West Virginia,wv,393,2022-08-14
33,2022,55,Wisconsin,wi,604,2022-08-14
33,2022,56,Wyoming,wy,53,2022-08-14
33,2022,60,American Samoa,as,1,2022-08-14
33,2022,72,Puerto Rico,pr,238,2022-08-14
33,2022,78,Virgin Islands,NA,9,2022-08-14
33,2022,US,United States,us,39134,2022-08-14
33,2023,01,Alabama,al,380,2023-08-13
33,2023,02,Alaska,ak,18,2023-08-13
33,2023,04,Arizona,az,216,2023-08-13
33,2023,05,Arkansas,ar,174,2023-08-13
33,2023,06,California,ca,2371,2023-08-13
33,2023,08,Colorado,co,147,2023-08-13
33,2023,09,Connecticut,ct,177,2023-08-13
33,2023,10,Delaware,de,33,2023-08-13
33,2023,11,District of Columbia,dc,32,2023-08-13
33,2023,12,Florida,fl,2146,2023-08-13
33,2023,13,Georgia,ga,770,2023-08-13
33,2023,15,Hawaii,hi,133,2023-08-13
33,2023,16,Idaho,id,59,2023-08-13
33,2023,17,Illinois,il,485,2023-08-13
33,2023,18,Indiana,in,217,2023-08-13
33,2023,19,Iowa,ia,109,2023-08-13
33,2023,20,Kansas,ks,64,2023-08-13
33,2023,21,Kentucky,ky,192,2023-08-13
33,2023,22,Louisiana,la,306,2023-08-13
33,2023,23,Maine,me,23,2023-08-13
33,2023,24,Maryland,md,216,2023-08-13
33,2023,25,Massachusetts,ma,349,2023-08-13
33,2023,26,Michigan,mi,279,2023-08-13
33,2023,27,Minnesota,mn,110,2023-08-13
33,2023,28,Mississippi,ms,178,2023-08-13
33,2023,29,Missouri,mo,242,2023-08-13
33,2023,30,Montana,mt,43,2023-08-13
33,2023,31,Nebraska,ne,46,2023-08-13
33,2023,32,Nevada,nv,143,2023-08-13
33,2023,33,New Hampshire,nh,35,2023-08-13
33,2023,34,New Jersey,nj,317,2023-08-13
33,2023,35,New Mexico,nm,47,2023-08-13
33,2023,36,New York,ny,1063,2023-08-13
33,2023,37,North Carolina,nc,421,2023-08-13
33,2023,38,North Dakota,nd,16,2023-08-13
33,2023,39,Ohio,oh,320,2023-08-13
33,2023,40,Oklahoma,ok,103,2023-08-13
33,2023,41,Oregon,or,154,2023-08-13
33,2023,42,Pennsylvania,pa,441,2023-08-13
33,2023,44,Rhode Island,ri,34,2023-08-13
33,2023,45,South Carolina,sc,261,2023-08-13
33,2023,46,South Dakota,sd,30,2023-08-13
33,2023,47,Tennessee,tn,310,2023-08-13
33,2023,48,Texas,tx,1351,2023-08-13
33,2023,49,Utah,ut,68,2023-08-13
33,2023,50,Vermont,vt,27,2023-08-13
33,2023,51,Virginia,va,294,2023-08-13
33,2023,53,Washington,wa,231,2023-08-13
33,2023,54,West Virginia,wv,79,2023-08-13
33,2023,55,Wisconsin,wi,191,2023-08-13
33,2023,56,Wyoming,wy,24,2023-08-13
33,2023,60,American Samoa,as,0,2023-08-13
33,2023,72,Puerto Rico,pr,136,2023-08-13
33,2023,78,Virgin Islands,NA,5,2023-08-13
33,2023,US,United States,us,15616,2023-08-13
34,2020,01,Alabama,al,776,2020-08-16
34,2020,02,Alaska,ak,37,2020-08-16
34,2020,04,Arizona,az,690,2020-08-16
34,2020,05,Arkansas,ar,464,2020-08-16
34,2020,06,California,ca,3487,2020-08-16
34,2020,08,Colorado,co,172,2020-08-16
34,2020,09,Connecticut,ct,85,2020-08-16
34,2020,10,Delaware,de,47,2020-08-16
34,2020,11,District of Columbia,dc,85,2020-08-16
34,2020,12,Florida,fl,3530,2020-08-16
34,2020,13,Georgia,ga,2457,2020-08-16
34,2020,15,Hawaii,hi,251,2020-08-16
34,2020,16,Idaho,id,148,2020-08-16
34,2020,17,Illinois,il,771,2020-08-16
34,2020,18,Indiana,in,455,2020-08-16
34,2020,19,Iowa,ia,328,2020-08-16
34,2020,20,Kansas,ks,221,2020-08-16
34,2020,21,Kentucky,ky,1308,2020-08-16
34,2020,22,Louisiana,la,884,2020-08-16
34,2020,23,Maine,me,13,2020-08-16
34,2020,24,Maryland,md,390,2020-08-16
34,2020,25,Massachusetts,ma,110,2020-08-16
34,2020,26,Michigan,mi,389,2020-08-16
34,2020,27,Minnesota,mn,230,2020-08-16
34,2020,28,Mississippi,ms,601,2020-08-16
34,2020,29,Missouri,mo,651,2020-08-16
34,2020,30,Montana,mt,114,2020-08-16
34,2020,31,Nebraska,ne,72,2020-08-16
34,2020,32,Nevada,nv,418,2020-08-16
34,2020,33,New Hampshire,nh,207,2020-08-16
34,2020,34,New Jersey,nj,177,2020-08-16
34,2020,35,New Mexico,nm,203,2020-08-16
34,2020,36,New York,ny,887,2020-08-16
34,2020,37,North Carolina,nc,779,2020-08-16
34,2020,38,North Dakota,nd,59,2020-08-16
34,2020,39,Ohio,oh,661,2020-08-16
34,2020,40,Oklahoma,ok,644,2020-08-16
34,2020,41,Oregon,or,136,2020-08-16
34,2020,42,Pennsylvania,pa,498,2020-08-16
34,2020,44,Rhode Island,ri,43,2020-08-16
34,2020,45,South Carolina,sc,632,2020-08-16
34,2020,46,South Dakota,sd,102,2020-08-16
34,2020,47,Tennessee,tn,769,2020-08-16
34,2020,48,Texas,tx,3928,2020-08-16
34,2020,49,Utah,ut,103,2020-08-16
34,2020,50,Vermont,vt,7,2020-08-16
34,2020,51,Virginia,va,421,2020-08-16
34,2020,53,Washington,wa,153,2020-08-16
34,2020,54,West Virginia,wv,96,2020-08-16
34,2020,55,Wisconsin,wi,511,2020-08-16
34,2020,56,Wyoming,wy,45,2020-08-16
34,2020,72,Puerto Rico,pr,152,2020-08-16
34,2020,78,Virgin Islands,NA,16,2020-08-16
34,2020,US,United States,us,30413,2020-08-16
34,2021,01,Alabama,al,2536,2021-08-22
34,2021,02,Alaska,ak,135,2021-08-22
34,2021,04,Arizona,az,1445,2021-08-22
34,2021,05,Arkansas,ar,1136,2021-08-22
